#file onset offset #item word interval
stimuli_raw/wav/Fsakshi2.wav 293.87668 294.20000 Fsakshi2_70 AJA 70
stimuli_raw/wav/Fsakshi2.wav 295.95000 296.39000 Fsakshi2_71 AJA 71
stimuli_raw/wav/Fsakshi2.wav 298.27000 298.63000 Fsakshi2_72 AJA 72
stimuli_raw/wav/Fsakshi2.wav 305.22000 305.62000 Fsakshi2_73 ARA 73
stimuli_raw/wav/Fsakshi2.wav 307.76000 308.17000 Fsakshi2_74 ARA 74
stimuli_raw/wav/Fsakshi2.wav 311.18513 311.49000 Fsakshi2_75 ARA 75
stimuli_raw/wav/Fsakshi2.wav 317.67189 318.02000 Fsakshi2_76 ALA 76
stimuli_raw/wav/Fsakshi2.wav 320.07887 320.38000 Fsakshi2_77 ALA 77
stimuli_raw/wav/Fsakshi2.wav 322.30031 322.62000 Fsakshi2_78 ALA 78
stimuli_raw/wav/Fsakshi2.wav 329.24457 329.58000 Fsakshi2_79 AVLA 79
stimuli_raw/wav/Fsakshi2.wav 331.57769 331.90000 Fsakshi2_80 AVLA 80
stimuli_raw/wav/Fsakshi2.wav 333.70000 334.10000 Fsakshi2_81 AVLA 81
stimuli_raw/wav/Fsakshi2.wav 339.73641 340.10553 Fsakshi2_82 AXA 82
stimuli_raw/wav/Fsakshi2.wav 342.06684 342.38000 Fsakshi2_83 AXA 83
stimuli_raw/wav/Fsakshi2.wav 344.38074 344.66000 Fsakshi2_84 AXA 84
stimuli_raw/wav/Fsakshi2.wav 353.34000 353.68000 Fsakshi2_85 AXRA 85
stimuli_raw/wav/Fsakshi2.wav 355.48557 355.83000 Fsakshi2_86 AXRA 86
stimuli_raw/wav/Fsakshi2.wav 357.56000 357.99144 Fsakshi2_87 AXRA 87
stimuli_raw/wav/Fsakshi2.wav 364.92000 365.28000 Fsakshi2_88 ASA 88
stimuli_raw/wav/Fsakshi2.wav 367.12000 367.54000 Fsakshi2_89 ASA 89
stimuli_raw/wav/Fsakshi2.wav 369.53000 369.89000 Fsakshi2_90 ASA 90
stimuli_raw/wav/Fsakshi2.wav 375.44000 375.81000 Fsakshi2_91 AHHA 91
stimuli_raw/wav/Fsakshi2.wav 377.71000 378.09000 Fsakshi2_92 AHHA 92
stimuli_raw/wav/Fsakshi2.wav 379.98000 380.38000 Fsakshi2_93 AHHA 93
stimuli_raw/wav/Fsakshi2.wav 388.00000 388.44000 Fsakshi2_94 ARRA 94
stimuli_raw/wav/Fsakshi2.wav 390.17000 390.55000 Fsakshi2_95 ARRA 95
stimuli_raw/wav/Fsakshi2.wav 392.45000 392.86000 Fsakshi2_96 ARRA 96
stimuli_raw/wav/Fsakshi2.wav 398.79000 399.17000 Fsakshi2_97 ARHA 97
stimuli_raw/wav/Fsakshi2.wav 400.95000 401.34000 Fsakshi2_98 ARHA 98
stimuli_raw/wav/Fsakshi2.wav 403.44645 403.85000 Fsakshi2_99 ARHA 99
stimuli_raw/wav/Fsakshi2.wav 410.55580 410.89000 Fsakshi2_100 ARTHA 100
stimuli_raw/wav/Fsakshi2.wav 412.76072 413.13000 Fsakshi2_101 ARTHA 101
stimuli_raw/wav/Fsakshi2.wav 415.23001 415.57000 Fsakshi2_102 ARTHA 102
stimuli_raw/wav/Fsakshi2.wav 421.41690 421.76000 Fsakshi2_103 ARTA 103
stimuli_raw/wav/Fsakshi2.wav 423.58410 423.94000 Fsakshi2_104 ARTA 104
stimuli_raw/wav/Fsakshi2.wav 425.91506 426.27000 Fsakshi2_105 ARTA 105
stimuli_raw/wav/Fsakshi2.wav 432.93925 433.28000 Fsakshi2_106 ANRA 106
stimuli_raw/wav/Fsakshi2.wav 435.27693 435.61000 Fsakshi2_107 ANRA 107
stimuli_raw/wav/Fsakshi2.wav 437.80022 438.15000 Fsakshi2_108 ANRA 108
stimuli_raw/wav/Mnirbhay2.wav 5.70032 6.08702 Mnirbhay2_1 AKA 1
stimuli_raw/wav/Mnirbhay2.wav 8.61035 9.00360 Mnirbhay2_2 AKA 2
stimuli_raw/wav/Mnirbhay2.wav 11.61000 12.06000 Mnirbhay2_3 AKA 3
stimuli_raw/wav/Mnirbhay2.wav 18.06000 18.58000 Mnirbhay2_4 AKHA 4
stimuli_raw/wav/Mnirbhay2.wav 20.64000 21.19000 Mnirbhay2_5 AKHA 5
stimuli_raw/wav/Mnirbhay2.wav 23.67000 24.19000 Mnirbhay2_6 AKHA 6
stimuli_raw/wav/Mnirbhay2.wav 28.49000 28.97000 Mnirbhay2_7 AGA 7
stimuli_raw/wav/Mnirbhay2.wav 31.56000 32.06000 Mnirbhay2_8 AGA 8
stimuli_raw/wav/Mnirbhay2.wav 34.74000 35.22000 Mnirbhay2_9 AGA 9
stimuli_raw/wav/Mnirbhay2.wav 40.11000 40.64000 Mnirbhay2_10 AGHA 10
stimuli_raw/wav/Mnirbhay2.wav 43.01000 43.54000 Mnirbhay2_11 AGHA 11
stimuli_raw/wav/Mnirbhay2.wav 46.33000 46.81000 Mnirbhay2_12 AGHA 12
stimuli_raw/wav/Mnirbhay2.wav 51.15000 51.58000 Mnirbhay2_13 ATXA 13
stimuli_raw/wav/Mnirbhay2.wav 54.08000 54.55000 Mnirbhay2_14 ATXA 14
stimuli_raw/wav/Mnirbhay2.wav 57.08000 57.58000 Mnirbhay2_15 ATXA 15
stimuli_raw/wav/Mnirbhay2.wav 61.44000 61.96000 Mnirbhay2_16 ATXHA 16
stimuli_raw/wav/Mnirbhay2.wav 64.26000 64.81000 Mnirbhay2_17 ATXHA 17
stimuli_raw/wav/Mnirbhay2.wav 67.22000 67.70000 Mnirbhay2_18 ATXHA 18
stimuli_raw/wav/Mnirbhay2.wav 70.85000 71.29000 Mnirbhay2_19 ADXA 19
stimuli_raw/wav/Mnirbhay2.wav 73.90000 74.32000 Mnirbhay2_20 ADXA 20
stimuli_raw/wav/Mnirbhay2.wav 77.20000 77.64000 Mnirbhay2_21 ADXA 21
stimuli_raw/wav/Mnirbhay2.wav 81.60000 82.09000 Mnirbhay2_22 AZA 22
stimuli_raw/wav/Mnirbhay2.wav 84.55000 85.06000 Mnirbhay2_23 AZA 23
stimuli_raw/wav/Mnirbhay2.wav 87.85000 88.36000 Mnirbhay2_24 AZA 24
stimuli_raw/wav/Mnirbhay2.wav 97.37000 97.87000 Mnirbhay2_25 ADXHA 25
stimuli_raw/wav/Mnirbhay2.wav 100.57000 101.06000 Mnirbhay2_26 ADXHA 26
stimuli_raw/wav/Mnirbhay2.wav 103.90000 104.36000 Mnirbhay2_27 ADXHA 27
stimuli_raw/wav/Mnirbhay2.wav 109.27000 109.73000 Mnirbhay2_28 ATRA 28
stimuli_raw/wav/Mnirbhay2.wav 112.33000 112.82000 Mnirbhay2_29 ATRA 29
stimuli_raw/wav/Mnirbhay2.wav 115.37000 115.82000 Mnirbhay2_30 ATRA 30
stimuli_raw/wav/Mnirbhay2.wav 120.04000 120.54000 Mnirbhay2_31 ATRHA 31
stimuli_raw/wav/Mnirbhay2.wav 123.11000 123.68000 Mnirbhay2_32 ATRHA 32
stimuli_raw/wav/Mnirbhay2.wav 126.29000 126.80000 Mnirbhay2_33 ATRHA 33
stimuli_raw/wav/Mnirbhay2.wav 131.55000 132.05000 Mnirbhay2_34 ADRA 34
stimuli_raw/wav/Mnirbhay2.wav 134.79134 135.31000 Mnirbhay2_35 ADRA 35
stimuli_raw/wav/Mnirbhay2.wav 138.54000 139.10000 Mnirbhay2_36 ADRA 36
stimuli_raw/wav/Mnirbhay2.wav 142.83000 143.39000 Mnirbhay2_37 ADRHA 37
stimuli_raw/wav/Mnirbhay2.wav 146.42000 146.86000 Mnirbhay2_38 ADRHA 38
stimuli_raw/wav/Mnirbhay2.wav 150.28540 150.65392 Mnirbhay2_39 ADRHA 39
stimuli_raw/wav/Mnirbhay2.wav 155.17000 155.62000 Mnirbhay2_40 ATA 40
stimuli_raw/wav/Mnirbhay2.wav 158.66000 159.14000 Mnirbhay2_41 ATA 41
stimuli_raw/wav/Mnirbhay2.wav 162.15000 162.57000 Mnirbhay2_42 ATA 42
stimuli_raw/wav/Mnirbhay2.wav 165.68000 166.15000 Mnirbhay2_43 ATHA 43
stimuli_raw/wav/Mnirbhay2.wav 168.86000 169.33000 Mnirbhay2_44 ATHA 44
stimuli_raw/wav/Mnirbhay2.wav 171.88000 172.35000 Mnirbhay2_45 ATHA 45
stimuli_raw/wav/Mnirbhay2.wav 175.82000 176.28000 Mnirbhay2_46 ADA 46
stimuli_raw/wav/Mnirbhay2.wav 179.68637 180.10131 Mnirbhay2_47 ADA 47
stimuli_raw/wav/Mnirbhay2.wav 183.30340 183.68000 Mnirbhay2_48 ADA 48
stimuli_raw/wav/Mnirbhay2.wav 192.53074 192.95940 Mnirbhay2_49 ADHA 49
stimuli_raw/wav/Mnirbhay2.wav 195.88000 196.32000 Mnirbhay2_50 ADHA 50
stimuli_raw/wav/Mnirbhay2.wav 199.37000 199.80000 Mnirbhay2_51 ADHA 51
stimuli_raw/wav/Mnirbhay2.wav 204.85000 205.31000 Mnirbhay2_52 ANA 52
stimuli_raw/wav/Mnirbhay2.wav 208.33000 208.79000 Mnirbhay2_53 ANA 53
stimuli_raw/wav/Mnirbhay2.wav 211.92000 212.32936 Mnirbhay2_54 ANA 54
stimuli_raw/wav/Mnirbhay2.wav 217.76000 218.22000 Mnirbhay2_55 APA 55
stimuli_raw/wav/Mnirbhay2.wav 221.16006 221.60000 Mnirbhay2_56 APA 56
stimuli_raw/wav/Mnirbhay2.wav 224.77000 225.19000 Mnirbhay2_57 APA 57
stimuli_raw/wav/Mnirbhay2.wav 229.50000 229.93000 Mnirbhay2_58 APHA 58
stimuli_raw/wav/Mnirbhay2.wav 232.94000 233.40000 Mnirbhay2_59 APHA 59
stimuli_raw/wav/Mnirbhay2.wav 236.62000 237.03000 Mnirbhay2_60 APHA 60
stimuli_raw/wav/Mnirbhay2.wav 241.61000 242.01000 Mnirbhay2_61 ABA 61
stimuli_raw/wav/Mnirbhay2.wav 245.00000 245.42000 Mnirbhay2_62 ABA 62
stimuli_raw/wav/Mnirbhay2.wav 248.30000 248.70000 Mnirbhay2_63 ABA 63
stimuli_raw/wav/Mnirbhay2.wav 252.56000 253.04000 Mnirbhay2_64 ABHA 64
stimuli_raw/wav/Mnirbhay2.wav 255.96000 256.42000 Mnirbhay2_65 ABHA 65
stimuli_raw/wav/Mnirbhay2.wav 259.73000 260.19000 Mnirbhay2_66 ABHA 66
stimuli_raw/wav/Mnirbhay2.wav 265.02000 265.44000 Mnirbhay2_67 AMA 67
stimuli_raw/wav/Mnirbhay2.wav 268.38000 268.81000 Mnirbhay2_68 AMA 68
stimuli_raw/wav/Mnirbhay2.wav 271.73000 272.16582 Mnirbhay2_69 AMA 69
stimuli_raw/wav/Mnirbhay2.wav 277.02000 277.43000 Mnirbhay2_70 AJA 70
stimuli_raw/wav/Mnirbhay2.wav 280.58000 281.01000 Mnirbhay2_71 AJA 71
stimuli_raw/wav/Mnirbhay2.wav 284.20000 284.61000 Mnirbhay2_72 AJA 72
stimuli_raw/wav/Mnirbhay2.wav 288.87000 289.30000 Mnirbhay2_73 ARA 73
stimuli_raw/wav/Mnirbhay2.wav 292.25000 292.64000 Mnirbhay2_74 ARA 74
stimuli_raw/wav/Mnirbhay2.wav 295.55000 295.94000 Mnirbhay2_75 ARA 75
stimuli_raw/wav/Mnirbhay2.wav 300.06000 300.47000 Mnirbhay2_76 ALA 76
stimuli_raw/wav/Mnirbhay2.wav 303.83000 304.23000 Mnirbhay2_77 ALA 77
stimuli_raw/wav/Mnirbhay2.wav 307.78000 308.15000 Mnirbhay2_78 ALA 78
stimuli_raw/wav/Mnirbhay2.wav 313.20000 313.60000 Mnirbhay2_79 AVLA 79
stimuli_raw/wav/Mnirbhay2.wav 316.82000 317.23000 Mnirbhay2_80 AVLA 80
stimuli_raw/wav/Mnirbhay2.wav 320.29000 320.64000 Mnirbhay2_81 AVLA 81
stimuli_raw/wav/Mnirbhay2.wav 326.92000 327.34000 Mnirbhay2_82 AXA 82
stimuli_raw/wav/Mnirbhay2.wav 330.72000 331.11000 Mnirbhay2_83 AXA 83
stimuli_raw/wav/Mnirbhay2.wav 334.95000 335.34000 Mnirbhay2_84 AXA 84
stimuli_raw/wav/Mnirbhay2.wav 339.32000 339.74000 Mnirbhay2_85 AXRA 85
stimuli_raw/wav/Mnirbhay2.wav 342.92000 343.39000 Mnirbhay2_86 AXRA 86
stimuli_raw/wav/Mnirbhay2.wav 346.50000 346.94000 Mnirbhay2_87 AXRA 87
stimuli_raw/wav/Mnirbhay2.wav 351.00000 351.46000 Mnirbhay2_88 ASA 88
stimuli_raw/wav/Mnirbhay2.wav 354.65000 355.08000 Mnirbhay2_89 ASA 89
stimuli_raw/wav/Mnirbhay2.wav 358.36000 358.93000 Mnirbhay2_90 ASA 90
stimuli_raw/wav/Mnirbhay2.wav 363.37000 363.74000 Mnirbhay2_91 AHHA 91
stimuli_raw/wav/Mnirbhay2.wav 367.06000 367.46000 Mnirbhay2_92 AHHA 92
stimuli_raw/wav/Mnirbhay2.wav 370.91000 371.32000 Mnirbhay2_93 AHHA 93
stimuli_raw/wav/Mnirbhay2.wav 377.08000 377.54000 Mnirbhay2_94 ARRA 94
stimuli_raw/wav/Mnirbhay2.wav 380.64000 381.08000 Mnirbhay2_95 ARRA 95
stimuli_raw/wav/Mnirbhay2.wav 384.30000 384.78000 Mnirbhay2_96 ARRA 96
stimuli_raw/wav/Mnirbhay2.wav 389.84000 390.35000 Mnirbhay2_97 ARHA 97
stimuli_raw/wav/Mnirbhay2.wav 393.43000 393.89000 Mnirbhay2_98 ARHA 98
stimuli_raw/wav/Mnirbhay2.wav 396.95000 397.41000 Mnirbhay2_99 ARHA 99
stimuli_raw/wav/Mnirbhay2.wav 402.06592 402.50000 Mnirbhay2_100 ARTHA 100
stimuli_raw/wav/Mnirbhay2.wav 405.45000 405.97000 Mnirbhay2_101 ARTHA 101
stimuli_raw/wav/Mnirbhay2.wav 409.16561 409.58684 Mnirbhay2_102 ARTHA 102
stimuli_raw/wav/Mnirbhay2.wav 417.44000 417.87000 Mnirbhay2_103 ARTA 103
stimuli_raw/wav/Mnirbhay2.wav 420.83000 421.30000 Mnirbhay2_104 ARTA 104
stimuli_raw/wav/Mnirbhay2.wav 424.60000 425.01000 Mnirbhay2_105 ARTA 105
stimuli_raw/wav/Mnirbhay2.wav 429.85000 430.27000 Mnirbhay2_106 ANRA 106
stimuli_raw/wav/Mnirbhay2.wav 433.42000 433.81000 Mnirbhay2_107 ANRA 107
stimuli_raw/wav/Mnirbhay2.wav 436.76000 437.17000 Mnirbhay2_108 ANRA 108
stimuli_raw/wav/Fbhavya2.wav 12.09581 12.44246 Fbhavya2_1 AKA 1
stimuli_raw/wav/Fbhavya2.wav 14.06000 14.43000 Fbhavya2_2 AKA 2
stimuli_raw/wav/Fbhavya2.wav 16.19000 16.57000 Fbhavya2_3 AKA 3
stimuli_raw/wav/Fbhavya2.wav 20.36000 20.78212 Fbhavya2_4 AKHA 4
stimuli_raw/wav/Fbhavya2.wav 22.68000 23.06000 Fbhavya2_5 AKHA 5
stimuli_raw/wav/Fbhavya2.wav 25.03000 25.48153 Fbhavya2_6 AKHA 6
stimuli_raw/wav/Fbhavya2.wav 29.04000 29.44140 Fbhavya2_7 AGA 7
stimuli_raw/wav/Fbhavya2.wav 31.39000 31.77000 Fbhavya2_8 AGA 8
stimuli_raw/wav/Fbhavya2.wav 33.50000 33.89000 Fbhavya2_9 AGA 9
stimuli_raw/wav/Fbhavya2.wav 37.60526 38.00178 Fbhavya2_10 AGHA 10
stimuli_raw/wav/Fbhavya2.wav 39.61802 39.98945 Fbhavya2_11 AGHA 11
stimuli_raw/wav/Fbhavya2.wav 41.59000 41.97000 Fbhavya2_12 AGHA 12
stimuli_raw/wav/Fbhavya2.wav 45.72000 46.16903 Fbhavya2_13 ATXA 13
stimuli_raw/wav/Fbhavya2.wav 48.03000 48.45378 Fbhavya2_14 ATXA 14
stimuli_raw/wav/Fbhavya2.wav 50.44000 50.83154 Fbhavya2_15 ATXA 15
stimuli_raw/wav/Fbhavya2.wav 54.46000 54.86326 Fbhavya2_16 ATXHA 16
stimuli_raw/wav/Fbhavya2.wav 56.58000 56.98087 Fbhavya2_17 ATXHA 17
stimuli_raw/wav/Fbhavya2.wav 58.67000 59.07796 Fbhavya2_18 ATXHA 18
stimuli_raw/wav/Fbhavya2.wav 62.92000 63.34642 Fbhavya2_19 ADXA 19
stimuli_raw/wav/Fbhavya2.wav 65.26000 65.65195 Fbhavya2_20 ADXA 20
stimuli_raw/wav/Fbhavya2.wav 67.45000 67.83300 Fbhavya2_21 ADXA 21
stimuli_raw/wav/Fbhavya2.wav 71.49000 71.92460 Fbhavya2_22 AZA 22
stimuli_raw/wav/Fbhavya2.wav 73.85000 74.29251 Fbhavya2_23 AZA 23
stimuli_raw/wav/Fbhavya2.wav 76.34000 76.75982 Fbhavya2_24 AZA 24
stimuli_raw/wav/Fbhavya2.wav 81.75000 82.15961 Fbhavya2_25 ADXHA 25
stimuli_raw/wav/Fbhavya2.wav 83.87000 84.27825 Fbhavya2_26 ADXHA 26
stimuli_raw/wav/Fbhavya2.wav 85.85000 86.24671 Fbhavya2_27 ADXHA 27
stimuli_raw/wav/Fbhavya2.wav 89.41015 89.79214 Fbhavya2_28 ATRA 28
stimuli_raw/wav/Fbhavya2.wav 91.59704 91.94560 Fbhavya2_29 ATRA 29
stimuli_raw/wav/Fbhavya2.wav 93.54041 93.89375 Fbhavya2_30 ATRA 30
stimuli_raw/wav/Fbhavya2.wav 97.68000 98.07542 Fbhavya2_31 ATRHA 31
stimuli_raw/wav/Fbhavya2.wav 99.89000 100.32351 Fbhavya2_32 ATRHA 32
stimuli_raw/wav/Fbhavya2.wav 102.11446 102.51782 Fbhavya2_33 ATRHA 33
stimuli_raw/wav/Fbhavya2.wav 106.32000 106.73194 Fbhavya2_34 ADRA 34
stimuli_raw/wav/Fbhavya2.wav 108.32000 108.66723 Fbhavya2_35 ADRA 35
stimuli_raw/wav/Fbhavya2.wav 110.28947 110.64522 Fbhavya2_36 ADRA 36
stimuli_raw/wav/Fbhavya2.wav 114.55256 114.96725 Fbhavya2_37 ADRHA 37
stimuli_raw/wav/Fbhavya2.wav 116.65000 117.02090 Fbhavya2_38 ADRHA 38
stimuli_raw/wav/Fbhavya2.wav 118.76000 119.14443 Fbhavya2_39 ADRHA 39
stimuli_raw/wav/Fbhavya2.wav 129.45941 129.81862 Fbhavya2_40 ATA 40
stimuli_raw/wav/Fbhavya2.wav 131.63411 131.97000 Fbhavya2_41 ATA 41
stimuli_raw/wav/Fbhavya2.wav 133.54000 133.90000 Fbhavya2_42 ATA 42
stimuli_raw/wav/Fbhavya2.wav 137.21000 137.60395 Fbhavya2_43 ATHA 43
stimuli_raw/wav/Fbhavya2.wav 139.31000 139.70000 Fbhavya2_44 ATHA 44
stimuli_raw/wav/Fbhavya2.wav 141.25000 141.64000 Fbhavya2_45 ATHA 45
stimuli_raw/wav/Fbhavya2.wav 145.14000 145.50789 Fbhavya2_46 ADA 46
stimuli_raw/wav/Fbhavya2.wav 146.99549 147.34769 Fbhavya2_47 ADA 47
stimuli_raw/wav/Fbhavya2.wav 148.78000 149.13000 Fbhavya2_48 ADA 48
stimuli_raw/wav/Fbhavya2.wav 153.42712 153.79581 Fbhavya2_49 ADHA 49
stimuli_raw/wav/Fbhavya2.wav 155.32071 155.68289 Fbhavya2_50 ADHA 50
stimuli_raw/wav/Fbhavya2.wav 157.20509 157.52000 Fbhavya2_51 ADHA 51
stimuli_raw/wav/Fbhavya2.wav 161.16000 161.54000 Fbhavya2_52 ANA 52
stimuli_raw/wav/Fbhavya2.wav 163.06000 163.43000 Fbhavya2_53 ANA 53
stimuli_raw/wav/Fbhavya2.wav 165.04000 165.39000 Fbhavya2_54 ANA 54
stimuli_raw/wav/Fbhavya2.wav 168.64000 169.05561 Fbhavya2_55 ABA 55
stimuli_raw/wav/Fbhavya2.wav 170.50369 170.87754 Fbhavya2_56 ABA 56
stimuli_raw/wav/Fbhavya2.wav 172.36821 172.70000 Fbhavya2_57 ABA 57
stimuli_raw/wav/Fbhavya2.wav 176.68000 177.10213 Fbhavya2_58 APHA 58
stimuli_raw/wav/Fbhavya2.wav 178.71091 179.10183 Fbhavya2_59 APHA 59
stimuli_raw/wav/Fbhavya2.wav 180.57000 180.99127 Fbhavya2_60 APHA 60
stimuli_raw/wav/Fbhavya2.wav 184.38150 184.76210 Fbhavya2_61 ABA 61
stimuli_raw/wav/Fbhavya2.wav 186.28449 186.66033 Fbhavya2_62 ABA 62
stimuli_raw/wav/Fbhavya2.wav 188.27312 188.62993 Fbhavya2_63 ABA 63
stimuli_raw/wav/Fbhavya2.wav 192.06000 192.47330 Fbhavya2_64 ABHA 64
stimuli_raw/wav/Fbhavya2.wav 194.15000 194.56529 Fbhavya2_65 ABHA 65
stimuli_raw/wav/Fbhavya2.wav 196.17000 196.56000 Fbhavya2_66 ABHA 66
stimuli_raw/wav/Fbhavya2.wav 199.70000 200.08042 Fbhavya2_67 AMA 67
stimuli_raw/wav/Fbhavya2.wav 201.88000 202.29306 Fbhavya2_68 AMA 68
stimuli_raw/wav/Fbhavya2.wav 203.85000 204.22000 Fbhavya2_69 AMA 69
stimuli_raw/wav/Fbhavya2.wav 208.24000 208.62927 Fbhavya2_70 AJA 70
stimuli_raw/wav/Fbhavya2.wav 210.45721 210.78000 Fbhavya2_71 AJA 71
stimuli_raw/wav/Fbhavya2.wav 212.43000 212.78783 Fbhavya2_72 AJA 72
stimuli_raw/wav/Fbhavya2.wav 216.72000 217.09110 Fbhavya2_73 ARA 73
stimuli_raw/wav/Fbhavya2.wav 218.69000 219.03000 Fbhavya2_74 ARA 74
stimuli_raw/wav/Fbhavya2.wav 220.60000 220.94000 Fbhavya2_75 ARA 75
stimuli_raw/wav/Fbhavya2.wav 225.52000 225.88691 Fbhavya2_76 ALA 76
stimuli_raw/wav/Fbhavya2.wav 227.58000 227.90000 Fbhavya2_77 ALA 77
stimuli_raw/wav/Fbhavya2.wav 229.70000 230.05000 Fbhavya2_78 ALA 78
stimuli_raw/wav/Fbhavya2.wav 233.93000 234.29348 Fbhavya2_79 AVA 79
stimuli_raw/wav/Fbhavya2.wav 235.90993 236.24000 Fbhavya2_80 AVA 80
stimuli_raw/wav/Fbhavya2.wav 237.79000 238.14033 Fbhavya2_81 AVA 81
stimuli_raw/wav/Fbhavya2.wav 241.57000 241.95726 Fbhavya2_82 AXA 82
stimuli_raw/wav/Fbhavya2.wav 243.45000 243.82822 Fbhavya2_83 AXA 83
stimuli_raw/wav/Fbhavya2.wav 245.25000 245.61008 Fbhavya2_84 AXA 84
stimuli_raw/wav/Fbhavya2.wav 248.68000 249.05589 Fbhavya2_85 AXRA 85
stimuli_raw/wav/Fbhavya2.wav 250.54000 250.91916 Fbhavya2_86 AXRA 86
stimuli_raw/wav/Fbhavya2.wav 252.40000 252.78702 Fbhavya2_87 AXRA 87
stimuli_raw/wav/Fbhavya2.wav 256.55000 256.96620 Fbhavya2_88 ASA 88
stimuli_raw/wav/Fbhavya2.wav 258.55000 258.94566 Fbhavya2_89 ASA 89
stimuli_raw/wav/Fbhavya2.wav 260.44000 260.83946 Fbhavya2_90 ASA 90
stimuli_raw/wav/Fbhavya2.wav 264.58000 265.00495 Fbhavya2_91 AHHA 91
stimuli_raw/wav/Fbhavya2.wav 266.47000 266.83819 Fbhavya2_92 AHHA 92
stimuli_raw/wav/Fbhavya2.wav 268.29000 268.63314 Fbhavya2_93 AHHA 93
stimuli_raw/wav/Fbhavya2.wav 272.27000 272.63788 Fbhavya2_94 ARRA 94
stimuli_raw/wav/Fbhavya2.wav 274.12000 274.52841 Fbhavya2_95 ARRA 95
stimuli_raw/wav/Fbhavya2.wav 276.05000 276.43267 Fbhavya2_96 ARRA 96
stimuli_raw/wav/Fbhavya2.wav 279.87000 280.27596 Fbhavya2_97 ARHA 97
stimuli_raw/wav/Fbhavya2.wav 281.78106 282.18449 Fbhavya2_98 ARHA 98
stimuli_raw/wav/Fbhavya2.wav 283.81891 284.18613 Fbhavya2_99 ARHA 99
stimuli_raw/wav/Fbhavya2.wav 287.44000 287.78389 Fbhavya2_100 ARTHA 100
stimuli_raw/wav/Fbhavya2.wav 289.45027 289.79762 Fbhavya2_101 ARTHA 101
stimuli_raw/wav/Fbhavya2.wav 291.18000 291.49000 Fbhavya2_102 ARTHA 102
stimuli_raw/wav/Fbhavya2.wav 295.98100 296.32972 Fbhavya2_103 ARTA 103
stimuli_raw/wav/Fbhavya2.wav 298.08000 298.38000 Fbhavya2_104 ARTA 104
stimuli_raw/wav/Fbhavya2.wav 299.97000 300.28000 Fbhavya2_105 ARTA 105
stimuli_raw/wav/Fbhavya2.wav 304.18000 304.53000 Fbhavya2_106 ANRA 106
stimuli_raw/wav/Fbhavya2.wav 306.41000 306.76688 Fbhavya2_107 ANRA 107
stimuli_raw/wav/Fbhavya2.wav 308.63000 308.97085 Fbhavya2_108 ANRA 108
stimuli_raw/wav/Mrajesh2.wav 12.20230 12.53644 Mrajesh2_1 AKA 1
stimuli_raw/wav/Mrajesh2.wav 13.82167 14.17000 Mrajesh2_2 AKA 2
stimuli_raw/wav/Mrajesh2.wav 15.45071 15.78000 Mrajesh2_3 AKA 3
stimuli_raw/wav/Mrajesh2.wav 19.21365 19.62000 Mrajesh2_4 AKHA 4
stimuli_raw/wav/Mrajesh2.wav 20.95320 21.35000 Mrajesh2_5 AKHA 5
stimuli_raw/wav/Mrajesh2.wav 22.59172 22.99000 Mrajesh2_6 AKHA 6
stimuli_raw/wav/Mrajesh2.wav 26.89984 27.30000 Mrajesh2_7 AGA 7
stimuli_raw/wav/Mrajesh2.wav 28.58212 28.97000 Mrajesh2_8 AGA 8
stimuli_raw/wav/Mrajesh2.wav 30.30151 30.62000 Mrajesh2_9 AGA 9
stimuli_raw/wav/Mrajesh2.wav 34.12889 34.52000 Mrajesh2_10 AGHA 10
stimuli_raw/wav/Mrajesh2.wav 35.80924 36.21000 Mrajesh2_11 AGHA 11
stimuli_raw/wav/Mrajesh2.wav 37.54000 37.94673 Mrajesh2_12 AGHA 12
stimuli_raw/wav/Mrajesh2.wav 41.10000 41.51335 Mrajesh2_13 ATXA 13
stimuli_raw/wav/Mrajesh2.wav 42.79000 43.16025 Mrajesh2_14 ATXA 14
stimuli_raw/wav/Mrajesh2.wav 44.49205 44.86596 Mrajesh2_15 ATXA 15
stimuli_raw/wav/Mrajesh2.wav 48.77009 49.17363 Mrajesh2_16 ATXHA 16
stimuli_raw/wav/Mrajesh2.wav 50.49512 50.86762 Mrajesh2_17 ATXHA 17
stimuli_raw/wav/Mrajesh2.wav 52.23788 52.59264 Mrajesh2_18 ATXHA 18
stimuli_raw/wav/Mrajesh2.wav 56.54188 56.92073 Mrajesh2_19 ADXA 19
stimuli_raw/wav/Mrajesh2.wav 58.29303 58.66768 Mrajesh2_20 ADXA 20
stimuli_raw/wav/Mrajesh2.wav 59.98104 60.35148 Mrajesh2_21 ADXA 21
stimuli_raw/wav/Mrajesh2.wav 64.18000 64.56329 Mrajesh2_22 AZA 22
stimuli_raw/wav/Mrajesh2.wav 65.89000 66.28603 Mrajesh2_23 AZA 23
stimuli_raw/wav/Mrajesh2.wav 67.66686 68.05261 Mrajesh2_24 AZA 24
stimuli_raw/wav/Mrajesh2.wav 74.65066 74.99880 Mrajesh2_25 ADXHA 25
stimuli_raw/wav/Mrajesh2.wav 76.40547 76.80066 Mrajesh2_26 ADXHA 26
stimuli_raw/wav/Mrajesh2.wav 78.20262 78.55000 Mrajesh2_27 ADXHA 27
