#file,onset,offset,#item,word,interval,speaker,sex,phone,language
stimuli_raw/wav/FNiralee2.wav,409.341660,409.814470,FNiralee2_108,ANRA,108,FNiralee,F,ɳ,HIN
stimuli_raw/wav/Fsakshi2.wav,30.490000,30.910000,Fsakshi2_1,AKA,1,Fsakshi,F,k,NA
stimuli_raw/wav/Fsakshi2.wav,32.490000,32.870000,Fsakshi2_2,AKA,2,Fsakshi,F,k,NA
stimuli_raw/wav/Fsakshi2.wav,34.690000,35.120000,Fsakshi2_3,AKA,3,Fsakshi,F,k,NA
stimuli_raw/wav/Fsakshi2.wav,38.650000,39.070000,Fsakshi2_4,AKHA,4,Fsakshi,F,kʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,40.940000,41.400000,Fsakshi2_5,AKHA,5,Fsakshi,F,kʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,43.290000,43.740000,Fsakshi2_6,AKHA,6,Fsakshi,F,kʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,50.350000,50.780000,Fsakshi2_7,AGA,7,Fsakshi,F,g,ENG
stimuli_raw/wav/Fsakshi2.wav,52.380000,52.780000,Fsakshi2_8,AGA,8,Fsakshi,F,g,ENG
stimuli_raw/wav/Fsakshi2.wav,54.520000,55.010000,Fsakshi2_9,AGA,9,Fsakshi,F,g,ENG
stimuli_raw/wav/Fsakshi2.wav,58.970000,59.400000,Fsakshi2_10,AGHA,10,Fsakshi,F,ɡʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,61.020000,61.460000,Fsakshi2_11,AGHA,11,Fsakshi,F,ɡʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,63.180000,63.600000,Fsakshi2_12,AGHA,12,Fsakshi,F,ɡʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,70.818940,71.110000,Fsakshi2_13,ATXA,13,Fsakshi,F,t͡ʃ,NA
stimuli_raw/wav/Fsakshi2.wav,72.800000,73.130000,Fsakshi2_14,ATXA,14,Fsakshi,F,t͡ʃ,NA
stimuli_raw/wav/Fsakshi2.wav,74.960000,75.240000,Fsakshi2_15,ATXA,15,Fsakshi,F,t͡ʃ,NA
stimuli_raw/wav/Fsakshi2.wav,83.874060,84.290000,Fsakshi2_16,ATXHA,16,Fsakshi,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,86.160000,86.430000,Fsakshi2_17,ATXHA,17,Fsakshi,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,88.170000,88.610000,Fsakshi2_18,ATXHA,18,Fsakshi,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,94.930000,95.190000,Fsakshi2_19,ADXA,19,Fsakshi,F,d͡ʒ,ENG
stimuli_raw/wav/Fsakshi2.wav,97.100000,97.480000,Fsakshi2_20,ADXA,20,Fsakshi,F,d͡ʒ,ENG
stimuli_raw/wav/Fsakshi2.wav,99.390000,99.770000,Fsakshi2_21,ADXA,21,Fsakshi,F,d͡ʒ,ENG
stimuli_raw/wav/Fsakshi2.wav,106.540000,106.810000,Fsakshi2_22,AZA,22,Fsakshi,F,z,ENG
stimuli_raw/wav/Fsakshi2.wav,108.890000,109.310000,Fsakshi2_23,AZA,23,Fsakshi,F,z,ENG
stimuli_raw/wav/Fsakshi2.wav,111.350000,111.580000,Fsakshi2_24,AZA,24,Fsakshi,F,z,ENG
stimuli_raw/wav/Fsakshi2.wav,116.799860,117.100000,Fsakshi2_25,ADXHA,25,Fsakshi,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,118.940000,119.210000,Fsakshi2_26,ADXHA,26,Fsakshi,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,121.126360,121.440000,Fsakshi2_27,ADXHA,27,Fsakshi,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,129.655660,129.960000,Fsakshi2_28,ATRA,28,Fsakshi,F,ʈ,NA
stimuli_raw/wav/Fsakshi2.wav,131.805830,132.110000,Fsakshi2_29,ATRA,29,Fsakshi,F,ʈ,NA
stimuli_raw/wav/Fsakshi2.wav,133.930000,134.350000,Fsakshi2_30,ATRA,30,Fsakshi,F,ʈ,NA
stimuli_raw/wav/Fsakshi2.wav,141.420000,141.860000,Fsakshi2_31,ATRHA,31,Fsakshi,F,ʈʰ,HIN
stimuli_raw/wav/Fsakshi2.wav,143.610000,143.980000,Fsakshi2_32,ATRHA,32,Fsakshi,F,ʈʰ,HIN
stimuli_raw/wav/Fsakshi2.wav,145.655750,146.020000,Fsakshi2_33,ATRHA,33,Fsakshi,F,ʈʰ,HIN
stimuli_raw/wav/Fsakshi2.wav,153.932550,154.250000,Fsakshi2_34,ADRA,34,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,155.994120,156.350000,Fsakshi2_35,ADRA,35,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,158.217600,158.510000,Fsakshi2_36,ADRA,36,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,165.068570,165.410000,Fsakshi2_37,ADRA,37,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,167.241350,167.590000,Fsakshi2_38,ADRA,38,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,169.910000,170.320000,Fsakshi2_39,ADRA,39,Fsakshi,F,ɖ,HIN
stimuli_raw/wav/Fsakshi2.wav,177.790000,178.190000,Fsakshi2_40,ATA,40,Fsakshi,F,t,NA
stimuli_raw/wav/Fsakshi2.wav,180.000000,180.410000,Fsakshi2_41,ATA,41,Fsakshi,F,t,NA
stimuli_raw/wav/Fsakshi2.wav,182.200000,182.620000,Fsakshi2_42,ATA,42,Fsakshi,F,t,NA
stimuli_raw/wav/Fsakshi2.wav,190.420000,190.850000,Fsakshi2_43,ATHA,43,Fsakshi,F,tʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,192.550000,192.960000,Fsakshi2_44,ATHA,44,Fsakshi,F,tʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,194.844750,195.170000,Fsakshi2_45,ATHA,45,Fsakshi,F,tʰ,ENG
stimuli_raw/wav/Fsakshi2.wav,200.943550,201.220000,Fsakshi2_46,ADA,46,Fsakshi,F,d,ENG
stimuli_raw/wav/Fsakshi2.wav,203.007960,203.280000,Fsakshi2_47,ADA,47,Fsakshi,F,d,ENG
stimuli_raw/wav/Fsakshi2.wav,205.245720,205.560000,Fsakshi2_48,ADA,48,Fsakshi,F,d,ENG
stimuli_raw/wav/Fsakshi2.wav,212.336050,212.660000,Fsakshi2_49,ADHA,49,Fsakshi,F,dʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,214.458480,214.737460,Fsakshi2_50,ADHA,50,Fsakshi,F,dʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,216.680000,217.120000,Fsakshi2_51,ADHA,51,Fsakshi,F,dʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,224.580000,224.960000,Fsakshi2_52,ANA,52,Fsakshi,F,n,ENG
stimuli_raw/wav/Fsakshi2.wav,226.800000,227.190000,Fsakshi2_53,ANA,53,Fsakshi,F,n,ENG
stimuli_raw/wav/Fsakshi2.wav,229.070000,229.460000,Fsakshi2_54,ANA,54,Fsakshi,F,n,ENG
stimuli_raw/wav/Fsakshi2.wav,234.280000,234.700000,Fsakshi2_55,APA,55,Fsakshi,F,p,NA
stimuli_raw/wav/Fsakshi2.wav,236.860000,237.260000,Fsakshi2_56,APA,56,Fsakshi,F,p,NA
stimuli_raw/wav/Fsakshi2.wav,239.400000,239.790000,Fsakshi2_57,APA,57,Fsakshi,F,p,NA
stimuli_raw/wav/Fsakshi2.wav,247.202640,247.560000,Fsakshi2_58,APHA,58,Fsakshi,F,pʰ,NA
stimuli_raw/wav/Fsakshi2.wav,249.290000,249.730000,Fsakshi2_59,APHA,59,Fsakshi,F,pʰ,NA
stimuli_raw/wav/Fsakshi2.wav,251.640000,252.020000,Fsakshi2_60,APHA,60,Fsakshi,F,pʰ,NA
stimuli_raw/wav/Fsakshi2.wav,258.280000,258.670000,Fsakshi2_61,ABA,61,Fsakshi,F,b,ENG
stimuli_raw/wav/Fsakshi2.wav,260.760000,261.185330,Fsakshi2_62,ABA,62,Fsakshi,F,b,ENG
stimuli_raw/wav/Fsakshi2.wav,264.000000,264.370000,Fsakshi2_63,ABA,63,Fsakshi,F,b,ENG
stimuli_raw/wav/Fsakshi2.wav,270.070000,270.460000,Fsakshi2_64,ABHA,64,Fsakshi,F,bʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,272.140000,272.590000,Fsakshi2_65,ABHA,65,Fsakshi,F,bʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,274.390000,274.860000,Fsakshi2_66,ABHA,66,Fsakshi,F,bʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,282.113850,282.460000,Fsakshi2_67,AMA,67,Fsakshi,F,m,ENG
stimuli_raw/wav/Fsakshi2.wav,284.300000,284.720000,Fsakshi2_68,AMA,68,Fsakshi,F,m,ENG
stimuli_raw/wav/Fsakshi2.wav,286.672000,287.060000,Fsakshi2_69,AMA,69,Fsakshi,F,m,ENG
stimuli_raw/wav/Fsakshi2.wav,293.876680,294.200000,Fsakshi2_70,AJA,70,Fsakshi,F,j,ENG
stimuli_raw/wav/Fsakshi2.wav,295.950000,296.390000,Fsakshi2_71,AJA,71,Fsakshi,F,j,ENG
stimuli_raw/wav/Fsakshi2.wav,298.270000,298.630000,Fsakshi2_72,AJA,72,Fsakshi,F,j,ENG
stimuli_raw/wav/Fsakshi2.wav,305.220000,305.620000,Fsakshi2_73,ARA,73,Fsakshi,F,ɾ,ENG
stimuli_raw/wav/Fsakshi2.wav,307.760000,308.170000,Fsakshi2_74,ARA,74,Fsakshi,F,ɾ,ENG
stimuli_raw/wav/Fsakshi2.wav,311.185130,311.490000,Fsakshi2_75,ARA,75,Fsakshi,F,ɾ,ENG
stimuli_raw/wav/Fsakshi2.wav,317.671890,318.020000,Fsakshi2_76,ALA,76,Fsakshi,F,l,ENG
stimuli_raw/wav/Fsakshi2.wav,320.078870,320.380000,Fsakshi2_77,ALA,77,Fsakshi,F,l,ENG
stimuli_raw/wav/Fsakshi2.wav,322.300310,322.620000,Fsakshi2_78,ALA,78,Fsakshi,F,l,ENG
stimuli_raw/wav/Fsakshi2.wav,329.244570,329.580000,Fsakshi2_79,AVLA,79,Fsakshi,F,ʋ,NA
stimuli_raw/wav/Fsakshi2.wav,331.577690,331.900000,Fsakshi2_80,AVLA,80,Fsakshi,F,ʋ,NA
stimuli_raw/wav/Fsakshi2.wav,333.700000,334.100000,Fsakshi2_81,AVLA,81,Fsakshi,F,ʋ,NA
stimuli_raw/wav/Fsakshi2.wav,339.736410,340.105530,Fsakshi2_82,AXA,82,Fsakshi,F,ʃ,ENG
stimuli_raw/wav/Fsakshi2.wav,342.066840,342.380000,Fsakshi2_83,AXA,83,Fsakshi,F,ʃ,ENG
stimuli_raw/wav/Fsakshi2.wav,344.380740,344.660000,Fsakshi2_84,AXA,84,Fsakshi,F,ʃ,ENG
stimuli_raw/wav/Fsakshi2.wav,353.340000,353.680000,Fsakshi2_85,AXRA,85,Fsakshi,F,ʂ,NA
stimuli_raw/wav/Fsakshi2.wav,355.485570,355.830000,Fsakshi2_86,AXRA,86,Fsakshi,F,ʂ,NA
stimuli_raw/wav/Fsakshi2.wav,357.560000,357.991440,Fsakshi2_87,AXRA,87,Fsakshi,F,ʂ,NA
stimuli_raw/wav/Fsakshi2.wav,364.920000,365.280000,Fsakshi2_88,ASA,88,Fsakshi,F,s,ENG
stimuli_raw/wav/Fsakshi2.wav,367.120000,367.540000,Fsakshi2_89,ASA,89,Fsakshi,F,s,ENG
stimuli_raw/wav/Fsakshi2.wav,369.530000,369.890000,Fsakshi2_90,ASA,90,Fsakshi,F,s,ENG
stimuli_raw/wav/Fsakshi2.wav,375.440000,375.810000,Fsakshi2_91,AHHA,91,Fsakshi,F,ɦ,ENG
stimuli_raw/wav/Fsakshi2.wav,377.710000,378.090000,Fsakshi2_92,AHHA,92,Fsakshi,F,ɦ,ENG
stimuli_raw/wav/Fsakshi2.wav,379.980000,380.380000,Fsakshi2_93,AHHA,93,Fsakshi,F,ɦ,ENG
stimuli_raw/wav/Fsakshi2.wav,388.000000,388.440000,Fsakshi2_94,ARRA,94,Fsakshi,F,ɣ,HIN
stimuli_raw/wav/Fsakshi2.wav,390.170000,390.550000,Fsakshi2_95,ARRA,95,Fsakshi,F,ɣ,HIN
stimuli_raw/wav/Fsakshi2.wav,392.450000,392.860000,Fsakshi2_96,ARRA,96,Fsakshi,F,ɣ,HIN
stimuli_raw/wav/Fsakshi2.wav,398.790000,399.170000,Fsakshi2_97,ARHA,97,Fsakshi,F,x,HIN
stimuli_raw/wav/Fsakshi2.wav,400.950000,401.340000,Fsakshi2_98,ARHA,98,Fsakshi,F,x,HIN
stimuli_raw/wav/Fsakshi2.wav,403.446450,403.850000,Fsakshi2_99,ARHA,99,Fsakshi,F,x,HIN
stimuli_raw/wav/Fsakshi2.wav,410.555800,410.890000,Fsakshi2_100,ARTHA,100,Fsakshi,F,ɽʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,412.760720,413.130000,Fsakshi2_101,ARTHA,101,Fsakshi,F,ɽʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,415.230010,415.570000,Fsakshi2_102,ARTHA,102,Fsakshi,F,ɽʱ,HIN
stimuli_raw/wav/Fsakshi2.wav,421.416900,421.760000,Fsakshi2_103,ARTA,103,Fsakshi,F,ɽ,HIN
stimuli_raw/wav/Fsakshi2.wav,423.584100,423.940000,Fsakshi2_104,ARTA,104,Fsakshi,F,ɽ,HIN
stimuli_raw/wav/Fsakshi2.wav,425.915060,426.270000,Fsakshi2_105,ARTA,105,Fsakshi,F,ɽ,HIN
stimuli_raw/wav/Fsakshi2.wav,432.939250,433.280000,Fsakshi2_106,ANRA,106,Fsakshi,F,ɳ,HIN
stimuli_raw/wav/Fsakshi2.wav,435.276930,435.610000,Fsakshi2_107,ANRA,107,Fsakshi,F,ɳ,HIN
stimuli_raw/wav/Fsakshi2.wav,437.800220,438.150000,Fsakshi2_108,ANRA,108,Fsakshi,F,ɳ,HIN
stimuli_raw/wav/Mnirbhay2.wav,5.700320,6.087020,Mnirbhay2_1,AKA,1,Mnirbhay,M,k,NA
stimuli_raw/wav/Mnirbhay2.wav,8.610350,9.003600,Mnirbhay2_2,AKA,2,Mnirbhay,M,k,NA
stimuli_raw/wav/Mnirbhay2.wav,11.610000,12.060000,Mnirbhay2_3,AKA,3,Mnirbhay,M,k,NA
stimuli_raw/wav/Mnirbhay2.wav,18.060000,18.580000,Mnirbhay2_4,AKHA,4,Mnirbhay,M,kʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,20.640000,21.190000,Mnirbhay2_5,AKHA,5,Mnirbhay,M,kʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,23.670000,24.190000,Mnirbhay2_6,AKHA,6,Mnirbhay,M,kʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,28.490000,28.970000,Mnirbhay2_7,AGA,7,Mnirbhay,M,g,ENG
stimuli_raw/wav/Mnirbhay2.wav,31.560000,32.060000,Mnirbhay2_8,AGA,8,Mnirbhay,M,g,ENG
stimuli_raw/wav/Mnirbhay2.wav,34.740000,35.220000,Mnirbhay2_9,AGA,9,Mnirbhay,M,g,ENG
stimuli_raw/wav/Mnirbhay2.wav,40.110000,40.640000,Mnirbhay2_10,AGHA,10,Mnirbhay,M,ɡʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,43.010000,43.540000,Mnirbhay2_11,AGHA,11,Mnirbhay,M,ɡʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,46.330000,46.810000,Mnirbhay2_12,AGHA,12,Mnirbhay,M,ɡʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,51.150000,51.580000,Mnirbhay2_13,ATXA,13,Mnirbhay,M,t͡ʃ,NA
stimuli_raw/wav/Mnirbhay2.wav,54.080000,54.550000,Mnirbhay2_14,ATXA,14,Mnirbhay,M,t͡ʃ,NA
stimuli_raw/wav/Mnirbhay2.wav,57.080000,57.580000,Mnirbhay2_15,ATXA,15,Mnirbhay,M,t͡ʃ,NA
stimuli_raw/wav/Mnirbhay2.wav,61.440000,61.960000,Mnirbhay2_16,ATXHA,16,Mnirbhay,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,64.260000,64.810000,Mnirbhay2_17,ATXHA,17,Mnirbhay,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,67.220000,67.700000,Mnirbhay2_18,ATXHA,18,Mnirbhay,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,70.850000,71.290000,Mnirbhay2_19,ADXA,19,Mnirbhay,M,d͡ʒ,ENG
stimuli_raw/wav/Mnirbhay2.wav,73.900000,74.320000,Mnirbhay2_20,ADXA,20,Mnirbhay,M,d͡ʒ,ENG
stimuli_raw/wav/Mnirbhay2.wav,77.200000,77.640000,Mnirbhay2_21,ADXA,21,Mnirbhay,M,d͡ʒ,ENG
stimuli_raw/wav/Mnirbhay2.wav,81.600000,82.090000,Mnirbhay2_22,AZA,22,Mnirbhay,M,z,ENG
stimuli_raw/wav/Mnirbhay2.wav,84.550000,85.060000,Mnirbhay2_23,AZA,23,Mnirbhay,M,z,ENG
stimuli_raw/wav/Mnirbhay2.wav,87.850000,88.360000,Mnirbhay2_24,AZA,24,Mnirbhay,M,z,ENG
stimuli_raw/wav/Mnirbhay2.wav,97.370000,97.870000,Mnirbhay2_25,ADXHA,25,Mnirbhay,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,100.570000,101.060000,Mnirbhay2_26,ADXHA,26,Mnirbhay,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,103.900000,104.360000,Mnirbhay2_27,ADXHA,27,Mnirbhay,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,109.270000,109.730000,Mnirbhay2_28,ATRA,28,Mnirbhay,M,ʈ,NA
stimuli_raw/wav/Mnirbhay2.wav,112.330000,112.820000,Mnirbhay2_29,ATRA,29,Mnirbhay,M,ʈ,NA
stimuli_raw/wav/Mnirbhay2.wav,115.370000,115.820000,Mnirbhay2_30,ATRA,30,Mnirbhay,M,ʈ,NA
stimuli_raw/wav/Mnirbhay2.wav,120.040000,120.540000,Mnirbhay2_31,ATRHA,31,Mnirbhay,M,ʈʰ,HIN
stimuli_raw/wav/Mnirbhay2.wav,123.110000,123.680000,Mnirbhay2_32,ATRHA,32,Mnirbhay,M,ʈʰ,HIN
stimuli_raw/wav/Mnirbhay2.wav,126.290000,126.800000,Mnirbhay2_33,ATRHA,33,Mnirbhay,M,ʈʰ,HIN
stimuli_raw/wav/Mnirbhay2.wav,131.550000,132.050000,Mnirbhay2_34,ADRA,34,Mnirbhay,M,ɖ,HIN
stimuli_raw/wav/Mnirbhay2.wav,134.791340,135.310000,Mnirbhay2_35,ADRA,35,Mnirbhay,M,ɖ,HIN
stimuli_raw/wav/Mnirbhay2.wav,138.540000,139.100000,Mnirbhay2_36,ADRA,36,Mnirbhay,M,ɖ,HIN
stimuli_raw/wav/Mnirbhay2.wav,142.830000,143.390000,Mnirbhay2_37,ADRHA,37,Mnirbhay,M,ɖʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,146.420000,146.860000,Mnirbhay2_38,ADRHA,38,Mnirbhay,M,ɖʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,150.285400,150.653920,Mnirbhay2_39,ADRHA,39,Mnirbhay,M,ɖʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,155.170000,155.620000,Mnirbhay2_40,ATA,40,Mnirbhay,M,t,NA
stimuli_raw/wav/Mnirbhay2.wav,158.660000,159.140000,Mnirbhay2_41,ATA,41,Mnirbhay,M,t,NA
stimuli_raw/wav/Mnirbhay2.wav,162.150000,162.570000,Mnirbhay2_42,ATA,42,Mnirbhay,M,t,NA
stimuli_raw/wav/Mnirbhay2.wav,165.680000,166.150000,Mnirbhay2_43,ATHA,43,Mnirbhay,M,tʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,168.860000,169.330000,Mnirbhay2_44,ATHA,44,Mnirbhay,M,tʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,171.880000,172.350000,Mnirbhay2_45,ATHA,45,Mnirbhay,M,tʰ,ENG
stimuli_raw/wav/Mnirbhay2.wav,175.820000,176.280000,Mnirbhay2_46,ADA,46,Mnirbhay,M,d,ENG
stimuli_raw/wav/Mnirbhay2.wav,179.686370,180.101310,Mnirbhay2_47,ADA,47,Mnirbhay,M,d,ENG
stimuli_raw/wav/Mnirbhay2.wav,183.303400,183.680000,Mnirbhay2_48,ADA,48,Mnirbhay,M,d,ENG
stimuli_raw/wav/Mnirbhay2.wav,192.530740,192.959400,Mnirbhay2_49,ADHA,49,Mnirbhay,M,dʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,195.880000,196.320000,Mnirbhay2_50,ADHA,50,Mnirbhay,M,dʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,199.370000,199.800000,Mnirbhay2_51,ADHA,51,Mnirbhay,M,dʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,204.850000,205.310000,Mnirbhay2_52,ANA,52,Mnirbhay,M,n,ENG
stimuli_raw/wav/Mnirbhay2.wav,208.330000,208.790000,Mnirbhay2_53,ANA,53,Mnirbhay,M,n,ENG
stimuli_raw/wav/Mnirbhay2.wav,211.920000,212.329360,Mnirbhay2_54,ANA,54,Mnirbhay,M,n,ENG
stimuli_raw/wav/Mnirbhay2.wav,217.760000,218.220000,Mnirbhay2_55,APA,55,Mnirbhay,M,p,NA
stimuli_raw/wav/Mnirbhay2.wav,221.160060,221.600000,Mnirbhay2_56,APA,56,Mnirbhay,M,p,NA
stimuli_raw/wav/Mnirbhay2.wav,224.770000,225.190000,Mnirbhay2_57,APA,57,Mnirbhay,M,p,NA
stimuli_raw/wav/Mnirbhay2.wav,229.500000,229.930000,Mnirbhay2_58,APHA,58,Mnirbhay,M,pʰ,NA
stimuli_raw/wav/Mnirbhay2.wav,232.940000,233.400000,Mnirbhay2_59,APHA,59,Mnirbhay,M,pʰ,NA
stimuli_raw/wav/Mnirbhay2.wav,236.620000,237.030000,Mnirbhay2_60,APHA,60,Mnirbhay,M,pʰ,NA
stimuli_raw/wav/Mnirbhay2.wav,241.610000,242.010000,Mnirbhay2_61,ABA,61,Mnirbhay,M,b,ENG
stimuli_raw/wav/Mnirbhay2.wav,245.000000,245.420000,Mnirbhay2_62,ABA,62,Mnirbhay,M,b,ENG
stimuli_raw/wav/Mnirbhay2.wav,248.300000,248.700000,Mnirbhay2_63,ABA,63,Mnirbhay,M,b,ENG
stimuli_raw/wav/Mnirbhay2.wav,252.560000,253.040000,Mnirbhay2_64,ABHA,64,Mnirbhay,M,bʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,255.960000,256.420000,Mnirbhay2_65,ABHA,65,Mnirbhay,M,bʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,259.730000,260.190000,Mnirbhay2_66,ABHA,66,Mnirbhay,M,bʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,265.020000,265.440000,Mnirbhay2_67,AMA,67,Mnirbhay,M,m,ENG
stimuli_raw/wav/Mnirbhay2.wav,268.380000,268.810000,Mnirbhay2_68,AMA,68,Mnirbhay,M,m,ENG
stimuli_raw/wav/Mnirbhay2.wav,271.730000,272.165820,Mnirbhay2_69,AMA,69,Mnirbhay,M,m,ENG
stimuli_raw/wav/Mnirbhay2.wav,277.020000,277.430000,Mnirbhay2_70,AJA,70,Mnirbhay,M,j,ENG
stimuli_raw/wav/Mnirbhay2.wav,280.580000,281.010000,Mnirbhay2_71,AJA,71,Mnirbhay,M,j,ENG
stimuli_raw/wav/Mnirbhay2.wav,284.200000,284.610000,Mnirbhay2_72,AJA,72,Mnirbhay,M,j,ENG
stimuli_raw/wav/Mnirbhay2.wav,288.870000,289.300000,Mnirbhay2_73,ARA,73,Mnirbhay,M,ɾ,ENG
stimuli_raw/wav/Mnirbhay2.wav,292.250000,292.640000,Mnirbhay2_74,ARA,74,Mnirbhay,M,ɾ,ENG
stimuli_raw/wav/Mnirbhay2.wav,295.550000,295.940000,Mnirbhay2_75,ARA,75,Mnirbhay,M,ɾ,ENG
stimuli_raw/wav/Mnirbhay2.wav,300.060000,300.470000,Mnirbhay2_76,ALA,76,Mnirbhay,M,l,ENG
stimuli_raw/wav/Mnirbhay2.wav,303.830000,304.230000,Mnirbhay2_77,ALA,77,Mnirbhay,M,l,ENG
stimuli_raw/wav/Mnirbhay2.wav,307.780000,308.150000,Mnirbhay2_78,ALA,78,Mnirbhay,M,l,ENG
stimuli_raw/wav/Mnirbhay2.wav,313.200000,313.600000,Mnirbhay2_79,AVLA,79,Mnirbhay,M,ʋ,NA
stimuli_raw/wav/Mnirbhay2.wav,316.820000,317.230000,Mnirbhay2_80,AVLA,80,Mnirbhay,M,ʋ,NA
stimuli_raw/wav/Mnirbhay2.wav,320.290000,320.640000,Mnirbhay2_81,AVLA,81,Mnirbhay,M,ʋ,NA
stimuli_raw/wav/Mnirbhay2.wav,326.920000,327.340000,Mnirbhay2_82,AXA,82,Mnirbhay,M,ʃ,ENG
stimuli_raw/wav/Mnirbhay2.wav,330.720000,331.110000,Mnirbhay2_83,AXA,83,Mnirbhay,M,ʃ,ENG
stimuli_raw/wav/Mnirbhay2.wav,334.950000,335.340000,Mnirbhay2_84,AXA,84,Mnirbhay,M,ʃ,ENG
stimuli_raw/wav/Mnirbhay2.wav,339.320000,339.740000,Mnirbhay2_85,AXRA,85,Mnirbhay,M,ʂ,NA
stimuli_raw/wav/Mnirbhay2.wav,342.920000,343.390000,Mnirbhay2_86,AXRA,86,Mnirbhay,M,ʂ,NA
stimuli_raw/wav/Mnirbhay2.wav,346.500000,346.940000,Mnirbhay2_87,AXRA,87,Mnirbhay,M,ʂ,NA
stimuli_raw/wav/Mnirbhay2.wav,351.000000,351.460000,Mnirbhay2_88,ASA,88,Mnirbhay,M,s,ENG
stimuli_raw/wav/Mnirbhay2.wav,354.650000,355.080000,Mnirbhay2_89,ASA,89,Mnirbhay,M,s,ENG
stimuli_raw/wav/Mnirbhay2.wav,358.360000,358.930000,Mnirbhay2_90,ASA,90,Mnirbhay,M,s,ENG
stimuli_raw/wav/Mnirbhay2.wav,363.370000,363.740000,Mnirbhay2_91,AHHA,91,Mnirbhay,M,ɦ,ENG
stimuli_raw/wav/Mnirbhay2.wav,367.060000,367.460000,Mnirbhay2_92,AHHA,92,Mnirbhay,M,ɦ,ENG
stimuli_raw/wav/Mnirbhay2.wav,370.910000,371.320000,Mnirbhay2_93,AHHA,93,Mnirbhay,M,ɦ,ENG
stimuli_raw/wav/Mnirbhay2.wav,377.080000,377.540000,Mnirbhay2_94,ARRA,94,Mnirbhay,M,ɣ,HIN
stimuli_raw/wav/Mnirbhay2.wav,380.640000,381.080000,Mnirbhay2_95,ARRA,95,Mnirbhay,M,ɣ,HIN
stimuli_raw/wav/Mnirbhay2.wav,384.300000,384.780000,Mnirbhay2_96,ARRA,96,Mnirbhay,M,ɣ,HIN
stimuli_raw/wav/Mnirbhay2.wav,389.840000,390.350000,Mnirbhay2_97,ARHA,97,Mnirbhay,M,x,HIN
stimuli_raw/wav/Mnirbhay2.wav,393.430000,393.890000,Mnirbhay2_98,ARHA,98,Mnirbhay,M,x,HIN
