m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
Econ+Glob,-1,0,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,4749.243256726768
Econ+Loc,-1,0,-1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,3080.7721807919443
Glob+Loc,-1,0,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,7879.42122033285
Econ,-1,0,-1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,5995.414333525114
Glob,-1,0,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,313.11535308277234
Loc,-1,0,-1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,1110.5455233396497
,-1,0,-1,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_0_glob_-1.csv,5236.643741498701
Econ+Glob+Loc,0,0,-1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,5061.634912569309
Econ+Glob,0,0,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,1462.88860778464
Econ+Loc,0,0,-1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,7798.300950581441
Glob+Loc,0,0,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,5763.801651843358
Econ,0,0,-1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,871.3525222495664
Glob,0,0,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,1648.4768061502837
Loc,0,0,-1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,5873.537084454438
,0,0,-1,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_0_glob_-1.csv,3230.247755357297
Econ+Glob+Loc,1,0,-1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,1555.8974647733849
Econ+Glob,1,0,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,2031.8270769147202
Econ+Loc,1,0,-1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,4430.498281029519
Glob+Loc,1,0,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,5909.015776139917
Econ,1,0,-1,dinst4,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,2596.1704921405762
Glob,1,0,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,5572.85983636626
Loc,1,0,-1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,2992.6189776107203
,1,0,-1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_1_loc_0_glob_-1.csv,8275.21041165432
Econ+Glob+Loc,-1,1,-1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,5389.778766075615
Econ+Glob,-1,1,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,2424.2899283084553
Econ+Loc,-1,1,-1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,4454.650247417856
Glob+Loc,-1,1,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,9166.715144857997
Econ,-1,1,-1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,5815.953124354361
Glob,-1,1,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,9234.312661713222
Loc,-1,1,-1,dinst4,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,8424.60307886242
,-1,1,-1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_1_glob_-1.csv,8398.208120646188
Econ+Glob+Loc,0,1,-1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,1565.6377592328936
Econ+Glob,0,1,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,1463.1205188368913
Econ+Loc,0,1,-1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,7807.390699792886
Glob+Loc,0,1,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,9873.686364553636
Econ,0,1,-1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,6847.879109208006
Glob,0,1,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,1261.9231247287244
Loc,0,1,-1,dinst4,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,4746.775324098999
,0,1,-1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_1_glob_-1.csv,9767.086137027247
Econ+Glob+Loc,1,1,-1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,3095.7389399667736
Econ+Glob,1,1,-1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,9609.698706747498
Econ+Loc,1,1,-1,dinst4,fake_grid,Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,8513.71081783087
Glob+Loc,1,1,-1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,2859.7513377086725
Econ,1,1,-1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,3607.2666506888345
Glob,1,1,-1,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,8597.055317464983
Loc,1,1,-1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,4770.117979931645
,1,1,-1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_1_loc_1_glob_-1.csv,6702.64217677433
Econ+Glob+Loc,-1,-1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,4571.6380809575785
Econ+Glob,-1,-1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,110.31688921013847
Econ+Loc,-1,-1,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,1641.3125740252435
Glob+Loc,-1,-1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,3873.047646874329
Econ,-1,-1,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,4509.353388708085
Glob,-1,-1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,1272.5559281103779
Loc,-1,-1,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,1611.2296445677057
,-1,-1,0,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_0.csv,7949.873111409834
Econ+Glob+Loc,0,-1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,3503.064229557058
Econ+Glob,0,-1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,8517.261798236985
Econ+Loc,0,-1,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,6136.874122514157
Glob+Loc,0,-1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,2063.465897540329
Econ,0,-1,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,2078.9445721642114
Glob,0,-1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,5015.54457736318
Loc,0,-1,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,4504.6406809480395
,0,-1,0,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_-1_glob_0.csv,351.62366705876775
Econ+Glob+Loc,1,-1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,2343.8843748259824
Econ+Glob,1,-1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,880.8839396170806
Econ+Loc,1,-1,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,6942.022715833737
Glob+Loc,1,-1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,8481.982864579186
Econ,1,-1,0,dinst4,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,6130.7274657534435
Glob,1,-1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,7389.984101849375
Loc,1,-1,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,9839.57484806166
,1,-1,0,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_1_loc_-1_glob_0.csv,2741.011132900836
Econ+Glob+Loc,-1,0,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,7254.83204437769
Econ+Glob,-1,0,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,7515.028438972775
Econ+Loc,-1,0,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,6169.004189951345
Glob+Loc,-1,0,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,2776.2846118821763
Econ,-1,0,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,8099.663599835709
Glob,-1,0,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,3462.9397482592613
Loc,-1,0,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,3793.830081416061
,-1,0,0,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_0_glob_0.csv,4560.861004526494
Econ+Glob+Loc,0,0,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,5655.80470819748
Econ+Glob,0,0,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,9359.339151824359
Econ+Loc,0,0,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,4765.708759846864
Glob+Loc,0,0,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,7387.806058618939
Econ,0,0,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,5242.102277903352
Glob,0,0,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,2088.938966545509
Loc,0,0,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,1237.7068802281283
,0,0,0,dinst4,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_0_glob_0.csv,3578.410073580453
Econ+Glob+Loc,1,0,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,1188.4091487028636
Econ+Glob,1,0,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,4736.78562311409
Econ+Loc,1,0,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,7485.42579575628
Glob+Loc,1,0,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,4328.972508980427
Econ,1,0,0,dinst4,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,4066.250906490721
Glob,1,0,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,6727.456738519715
Loc,1,0,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,6690.626998206601
,1,0,0,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_1_loc_0_glob_0.csv,4111.100671802182
Econ+Glob+Loc,-1,1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,5894.044810136082
Econ+Glob,-1,1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,1628.150975187542
Econ+Loc,-1,1,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,6942.968079010956
Glob+Loc,-1,1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,7032.572391423397
Econ,-1,1,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,5093.483960569603
Glob,-1,1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,4551.116549799452
Loc,-1,1,0,dinst4,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,477.58362854714505
,-1,1,0,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_1_glob_0.csv,9764.133555348497
Econ+Glob+Loc,0,1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,2867.99256927683
Econ+Glob,0,1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,8135.890485488577
Econ+Loc,0,1,0,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,6514.8317762780935
Glob+Loc,0,1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,4623.900881948415
Econ,0,1,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,426.29719368973747
Glob,0,1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,5148.586014944129
Loc,0,1,0,dinst4,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,615.7680321554653
,0,1,0,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_1_glob_0.csv,1449.763997380389
Econ+Glob+Loc,1,1,0,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,3262.130816512974
Econ+Glob,1,1,0,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,4727.313019870082
Econ+Loc,1,1,0,dinst4,fake_grid,Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,4948.24622262246
Glob+Loc,1,1,0,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,5804.53738050675
Econ,1,1,0,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,7443.121886024252
Glob,1,1,0,dinst4,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,6493.088539605727
Loc,1,1,0,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,4126.812717180466
,1,1,0,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_1_loc_1_glob_0.csv,3816.377849109005
Econ+Glob+Loc,-1,-1,1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,5541.846794941695
Econ+Glob,-1,-1,1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,4439.333248193609
Econ+Loc,-1,-1,1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,8809.485161529621
Glob+Loc,-1,-1,1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,6737.331213829573
Econ,-1,-1,1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,6662.1642729504965
Glob,-1,-1,1,dinst4,fake_grid,Econ+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,1524.8885975847952
Loc,-1,-1,1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,9643.021888626972
,-1,-1,1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_-1_loc_-1_glob_1.csv,4917.040165271377
Econ+Glob+Loc,0,-1,1,dinst4,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,6555.92995108082
Econ+Glob,0,-1,1,dinst4,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,6667.257893129718
Econ+Loc,0,-1,1,dinst4,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,6998.1947039479855
Glob+Loc,0,-1,1,dinst4,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,5567.791312820511
Econ,0,-1,1,dinst4,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,604.7411091930699
Glob,0,-1,1,dinst4,fake_grid,Econ+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,9305.5379551386
Loc,0,-1,1,dinst4,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,5930.98929421301
,0,-1,1,dinst4,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst4/econ_0_loc_-1_glob_1.csv,6187.923936626408
