m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
,-0.1,0,-0.1,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,2328.6959667473566
Econ+Glob+Loc,0,0,-0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,7880.670555424644
Econ+Glob,0,0,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,3067.3064144814853
Econ+Loc,0,0,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,8626.95519049489
Glob+Loc,0,0,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,168.01299494388513
Econ,0,0,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,1580.9965101291891
Glob,0,0,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,7013.866359577281
Loc,0,0,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,5802.933146890253
,0,0,-0.1,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,837.3431430028286
Econ+Glob+Loc,0.1,0,-0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,9280.492711563827
Econ+Glob,0.1,0,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,4290.657306381967
Econ+Loc,0.1,0,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,1218.3996699347626
Glob+Loc,0.1,0,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,4019.205358027946
Econ,0.1,0,-0.1,dinst9,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,5194.277115791803
Glob,0.1,0,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,2964.8225400364026
Loc,0.1,0,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,5307.14054577169
,0.1,0,-0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,4789.817936242325
Econ+Glob+Loc,-0.1,0.1,-0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,351.4801715859212
Econ+Glob,-0.1,0.1,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,3832.8770720472094
Econ+Loc,-0.1,0.1,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,7682.457719086204
Glob+Loc,-0.1,0.1,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,8870.387490233406
Econ,-0.1,0.1,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,5288.116878547007
Glob,-0.1,0.1,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,87.77549345465377
Loc,-0.1,0.1,-0.1,dinst9,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,2459.110950840637
,-0.1,0.1,-0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_-0.1.csv,2817.1927274118643
Econ+Glob+Loc,0,0.1,-0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,7285.26868969854
Econ+Glob,0,0.1,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,8037.802477298072
Econ+Loc,0,0.1,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,4958.020311398432
Glob+Loc,0,0.1,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,7621.920991061488
Econ,0,0.1,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,2217.8774258280173
Glob,0,0.1,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,2159.888110863976
Loc,0,0.1,-0.1,dinst9,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,3841.2050779028796
,0,0.1,-0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0.1_glob_-0.1.csv,9505.592162671033
Econ+Glob+Loc,0.1,0.1,-0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,4566.37123347749
Econ+Glob,0.1,0.1,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,4427.819159532664
Econ+Loc,0.1,0.1,-0.1,dinst9,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,6274.2441147575155
Glob+Loc,0.1,0.1,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,5498.398862855509
Econ,0.1,0.1,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,7441.336460767081
Glob,0.1,0.1,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,7685.649005135987
Loc,0.1,0.1,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,3763.283115671249
,0.1,0.1,-0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_-0.1.csv,8083.004857294029
Econ+Glob+Loc,-0.1,-0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,2040.855902767973
Econ+Glob,-0.1,-0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,1271.491868100362
Econ+Loc,-0.1,-0.1,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,2066.308521974599
Glob+Loc,-0.1,-0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,903.2423976766877
Econ,-0.1,-0.1,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,9365.667072396027
Glob,-0.1,-0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,8608.443117445102
Loc,-0.1,-0.1,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,4670.052098607412
,-0.1,-0.1,0,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.csv,2568.716788906371
Econ+Glob+Loc,0,-0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,1113.55664442922
Econ+Glob,0,-0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,6174.244343739469
Econ+Loc,0,-0.1,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,2693.6123062525876
Glob+Loc,0,-0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,2964.4897209617775
Econ,0,-0.1,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,4277.866653480334
Glob,0,-0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,9627.430516615976
Loc,0,-0.1,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,7163.784319345374
,0,-0.1,0,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.csv,5059.4777242222335
Econ+Glob+Loc,0.1,-0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,4217.110660499195
Econ+Glob,0.1,-0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,8394.629305792041
Econ+Loc,0.1,-0.1,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,7125.969370875275
Glob+Loc,0.1,-0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,6269.767392178532
Econ,0.1,-0.1,0,dinst9,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,5899.272504074266
Glob,0.1,-0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,9797.98152459599
Loc,0.1,-0.1,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,4747.405319441343
,0.1,-0.1,0,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.csv,6397.195685986662
Econ+Glob+Loc,-0.1,0,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,9895.52763873362
Econ+Glob,-0.1,0,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,811.3923951990437
Econ+Loc,-0.1,0,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,9494.90637931833
Glob+Loc,-0.1,0,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,8497.838431039127
Econ,-0.1,0,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,1216.3813139291015
Glob,-0.1,0,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,2719.1385251781903
Loc,-0.1,0,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,1010.8142723313067
,-0.1,0,0,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.csv,1.078120837919414
Econ+Glob+Loc,0,0,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,3199.923292919295
Econ+Glob,0,0,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,2696.3774803341366
Econ+Loc,0,0,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,1751.7740466552787
Glob+Loc,0,0,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,4097.265349415597
Econ,0,0,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,9048.632585922722
Glob,0,0,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,2664.6373116802424
Loc,0,0,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,4129.300643304363
,0,0,0,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0_glob_0.csv,9194.221583615523
Econ+Glob+Loc,0.1,0,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,4055.9935305868275
Econ+Glob,0.1,0,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,3882.591512451414
Econ+Loc,0.1,0,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,7362.994555962272
Glob+Loc,0.1,0,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,1244.6885308525525
Econ,0.1,0,0,dinst9,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,3465.213908336591
Glob,0.1,0,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,89.85986431548372
Loc,0.1,0,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,9799.450033849338
,0.1,0,0,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.csv,1842.8151459901128
Econ+Glob+Loc,-0.1,0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,7055.921358663589
Econ+Glob,-0.1,0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,3818.7039554927032
Econ+Loc,-0.1,0.1,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,9970.266840321012
Glob+Loc,-0.1,0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,6854.654082769994
Econ,-0.1,0.1,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,4109.778849810595
Glob,-0.1,0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,7876.538820761023
Loc,-0.1,0.1,0,dinst9,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,4368.238766896073
,-0.1,0.1,0,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.csv,9311.546042630216
Econ+Glob+Loc,0,0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,184.6442755293101
Econ+Glob,0,0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,179.39153617527336
Econ+Loc,0,0.1,0,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,4660.403018071782
Glob+Loc,0,0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,6363.079885839252
Econ,0,0.1,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,3474.9919106042944
Glob,0,0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,803.5771033216733
Loc,0,0.1,0,dinst9,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,7564.530722029274
,0,0.1,0,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.csv,567.937864685664
Econ+Glob+Loc,0.1,0.1,0,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,5333.673970821779
Econ+Glob,0.1,0.1,0,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,4659.4982844351325
Econ+Loc,0.1,0.1,0,dinst9,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,8875.580628575059
Glob+Loc,0.1,0.1,0,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,1389.4726692663971
Econ,0.1,0.1,0,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,8653.79598179087
Glob,0.1,0.1,0,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,9483.448029395659
Loc,0.1,0.1,0,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,9817.08801071113
,0.1,0.1,0,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.csv,6108.876157576218
Econ+Glob+Loc,-0.1,-0.1,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,9218.094397681998
Econ+Glob,-0.1,-0.1,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,1054.346147767501
Econ+Loc,-0.1,-0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,9523.199886216316
Glob+Loc,-0.1,-0.1,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,8218.384747033007
Econ,-0.1,-0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,3150.0223994280677
Glob,-0.1,-0.1,0.1,dinst9,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,7318.695568632567
Loc,-0.1,-0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,6970.655786235584
,-0.1,-0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_-0.1_glob_0.1.csv,2089.1378724982496
Econ+Glob+Loc,0,-0.1,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,4008.60513138026
Econ+Glob,0,-0.1,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,5161.820291583659
