m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,econ_sd,glob_sd,loc_sd,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,Econ_brms_diff,Glob_brms_diff,Loc_brms_diff,ac_brms_diff
Econ+Loc,0,-0.01,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,6326.916274898918,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,0,-0.01,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,3448.369564782828,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,0,-0.01,-0.01,dinst10,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,6191.012743204134,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,0,-0.01,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,8123.33277963195,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,0,-0.01,-0.01,dinst10,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,1217.4805371628609,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,-0.01,-0.01,dinst10,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst10/econ_0_loc_-0.01_glob_-0.01.csv,1438.5260019525886,-0.22157448017199044,-0.20232484033672674,1.6854450244240433,-0.33748796039692663,-0.1784,-0.22157448017199044,-0.19232484033672673,1.6954450244240433,-0.15908796039692663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,0.01,-0.01,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,66.45828959601931,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,0.01,-0.01,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,9216.400875458494,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Loc,0.01,-0.01,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,5301.869128283113,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,0.01,-0.01,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,1276.3131967906374,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,0.01,-0.01,-0.01,dinst10,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,7239.805439742748,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,0.01,-0.01,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,1826.7448613015004,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,0.01,-0.01,-0.01,dinst10,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,3423.1751312671695,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,-0.01,-0.01,dinst10,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst10/econ_0.01_loc_-0.01_glob_-0.01.csv,7073.367353263544,0.22667953102658361,-0.0180293095914718,0.03549281823503807,-0.1724555073084346,-0.1784,0.2166795310265836,-0.008029309591471799,0.04549281823503807,0.005944492691565412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,-0.01,0,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,2331.901789288735,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,-0.01,0,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,4234.779293434229,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Loc,-0.01,0,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,2419.585680767894,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,-0.01,0,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,8854.242434804793,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,-0.01,0,-0.01,dinst10,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,3284.587908067042,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,-0.01,0,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,858.7906700938474,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,-0.01,0,-0.01,dinst10,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,855.598511016462,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.01,0,-0.01,dinst10,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst10/econ_-0.01_loc_0_glob_-0.01.csv,6847.103520798497,0.7065685329409247,0.2272561984122283,-3.3851743796411222,-0.16578904626469682,-0.1784,0.7165685329409247,0.2372561984122283,-3.3851743796411222,0.012610953735303188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,0,0,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,5041.634322801605,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,0,0,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,8015.630614337977,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Loc,0,0,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,9463.240993044805,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,0,0,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,7540.913844734663,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,0,0,-0.01,dinst10,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,6827.475243546069,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,0,0,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,3427.3806914729066,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,0,0,-0.01,dinst10,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,3419.3916950395796,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,-0.01,dinst10,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst10/econ_0_loc_0_glob_-0.01.csv,9038.567187624518,0.4612198799122602,-0.31197251485209043,-2.8346123206686507,-0.2601915541943945,-0.1784,0.4612198799122602,-0.3019725148520904,-2.8346123206686507,-0.08179155419439449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,0.01,0,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,5066.62543866504,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,0.01,0,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,8282.834445300745,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Loc,0.01,0,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,6248.388266218128,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,0.01,0,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,7391.706974096829,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,0.01,0,-0.01,dinst10,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,7366.7037638910115,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,0.01,0,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,6470.784707465209,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,0.01,0,-0.01,dinst10,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,9727.532869541319,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,0,-0.01,dinst10,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst10/econ_0.01_loc_0_glob_-0.01.csv,5888.468899244443,0.37448007549758006,-0.06630523754393955,-0.7829726445279145,-0.3569522113390586,-0.1784,0.36448007549758005,-0.05630523754393955,-0.7829726445279145,-0.17855221133905858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,-0.01,0.01,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,1346.956767479889,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,-0.01,0.01,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,7253.456993311178,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Loc,-0.01,0.01,-0.01,dinst10,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,6860.108249380486,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob+Loc,-0.01,0.01,-0.01,dinst10,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,9359.016138595762,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ,-0.01,0.01,-0.01,dinst10,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,4953.0223773724865,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glob,-0.01,0.01,-0.01,dinst10,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,3676.195071350783,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loc,-0.01,0.01,-0.01,dinst10,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,8084.534341123188,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,-0.01,0.01,-0.01,dinst10,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst10/econ_-0.01_loc_0.01_glob_-0.01.csv,4337.828233248787,0.07579327606016188,0.48214936010030457,0.9100645925258862,-0.2454124867576852,-0.1784,0.08579327606016188,0.4921493601003046,0.9000645925258862,-0.0670124867576852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob+Loc,0,0.01,-0.01,dinst10,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst10/econ_0_loc_0.01_glob_-0.01.csv,4117.9270236205775,0.2346798284657179,-0.44047695722241104,-1.218160718130024,-0.1299538340022487,-0.1784,0.2346798284657179,-0.430476957222411,-1.228160718130024,0.04844616599775131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Econ+Glob,0,0.01,-0.01,dinst10,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst10/econ_0_loc_0.01_glob_-0.01.csv,5842.859273988754,0.2346798284657179,-0.44047695722241104,-1.218160718130024,-0.1299538340022487,-0.1784,0.2346798284657179,-0.430476957222411,-1.228160718130024,0.04844616599775131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
