m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
Glob+Loc,1,-1,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_-1.csv,4329.3936505115125
Econ,1,-1,-1,dinst5,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_-1.csv,8258.142144668847
Glob,1,-1,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_-1.csv,1951.095527941361
Loc,1,-1,-1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_-1.csv,1236.1776967204642
,1,-1,-1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_-1_glob_-1.csv,4362.755760109751
Econ+Glob+Loc,-1,0,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,2871.2061023979913
Econ+Glob,-1,0,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,9650.097840200877
Econ+Loc,-1,0,-1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,1827.7374657483306
Glob+Loc,-1,0,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,155.67626284970902
Econ,-1,0,-1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,1321.0124824084342
Glob,-1,0,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,8329.101355577586
Loc,-1,0,-1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,6379.68021701416
,-1,0,-1,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_0_glob_-1.csv,8812.685766858049
Econ+Glob+Loc,0,0,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,890.9486953669693
Econ+Glob,0,0,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,8072.402332837693
Econ+Loc,0,0,-1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,5252.475787431002
Glob+Loc,0,0,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,547.9014062879141
Econ,0,0,-1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,7365.987373737153
Glob,0,0,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,5011.0051597619895
Loc,0,0,-1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,9381.741333434358
,0,0,-1,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_0_glob_-1.csv,2284.860715383431
Econ+Glob+Loc,1,0,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,5002.1568736888
Econ+Glob,1,0,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,9738.979085544357
Econ+Loc,1,0,-1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,6610.175577017944
Glob+Loc,1,0,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,3318.7317335645203
Econ,1,0,-1,dinst5,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,5175.430151681881
Glob,1,0,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,7809.434753075009
Loc,1,0,-1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,2068.6126513434574
,1,0,-1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_0_glob_-1.csv,142.80690941982903
Econ+Glob+Loc,-1,1,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,3971.0359320319258
Econ+Glob,-1,1,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,9017.012946295552
Econ+Loc,-1,1,-1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,1463.5585086366627
Glob+Loc,-1,1,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,1730.388166953344
Econ,-1,1,-1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,9619.536838500295
Glob,-1,1,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,1484.1197613866534
Loc,-1,1,-1,dinst5,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,2108.329177319072
,-1,1,-1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_1_glob_-1.csv,9090.000530910678
Econ+Glob+Loc,0,1,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,5086.660123070702
Econ+Glob,0,1,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,695.4868574698921
Econ+Loc,0,1,-1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,540.8844783641398
Glob+Loc,0,1,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,9973.719427024247
Econ,0,1,-1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,8641.044847938698
Glob,0,1,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,4704.849419022212
Loc,0,1,-1,dinst5,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,5938.680709293811
,0,1,-1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_1_glob_-1.csv,2080.274814798031
Econ+Glob+Loc,1,1,-1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,8735.641227631597
Econ+Glob,1,1,-1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,581.144651432056
Econ+Loc,1,1,-1,dinst5,fake_grid,Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,8236.743798132753
Glob+Loc,1,1,-1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,4231.228229217464
Econ,1,1,-1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,9161.951699061785
Glob,1,1,-1,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,5720.189930466702
Loc,1,1,-1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,4746.086016425397
,1,1,-1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_1_glob_-1.csv,6652.690691915574
Econ+Glob+Loc,-1,-1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,1995.8179476265796
Econ+Glob,-1,-1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,78.80302095110528
Econ+Loc,-1,-1,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,221.63987246225588
Glob+Loc,-1,-1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,1312.989219059702
Econ,-1,-1,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,8275.635371226119
Glob,-1,-1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,9868.425702765118
Loc,-1,-1,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,544.2247052509338
,-1,-1,0,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_0.csv,8637.777131232433
Econ+Glob+Loc,0,-1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,4963.484982277034
Econ+Glob,0,-1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,6903.71204133844
Econ+Loc,0,-1,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,9641.529751754599
Glob+Loc,0,-1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,6427.587643934647
Econ,0,-1,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,8760.145333777415
Glob,0,-1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,2034.0418361939956
Loc,0,-1,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,6646.314619797515
,0,-1,0,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_-1_glob_0.csv,8314.93000835902
Econ+Glob+Loc,1,-1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,4905.2740230653435
Econ+Glob,1,-1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,3626.4475979101844
Econ+Loc,1,-1,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,9843.314686454833
Glob+Loc,1,-1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,483.30503938300535
Econ,1,-1,0,dinst5,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,9986.403372672154
Glob,1,-1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,5267.842607430415
Loc,1,-1,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,8977.934247301891
,1,-1,0,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_-1_glob_0.csv,4061.3053890420124
Econ+Glob+Loc,-1,0,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,9459.776863752631
Econ+Glob,-1,0,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,8224.55247053178
Econ+Loc,-1,0,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,4695.992702994496
Glob+Loc,-1,0,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,6808.195292666554
Econ,-1,0,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,5138.125123501755
Glob,-1,0,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,9975.581667070044
Loc,-1,0,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,5746.541528312024
,-1,0,0,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_0_glob_0.csv,4439.004237847403
Econ+Glob+Loc,0,0,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,8642.801433020039
Econ+Glob,0,0,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,3401.8933094711974
Econ+Loc,0,0,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,4178.11193316197
Glob+Loc,0,0,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,9162.48973782477
Econ,0,0,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,6978.157554112375
Glob,0,0,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,4518.55545815872
Loc,0,0,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,1667.986523926258
,0,0,0,dinst5,fake_grid,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_0_glob_0.csv,4770.718208524864
Econ+Glob+Loc,1,0,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,3305.095379988663
Econ+Glob,1,0,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,1624.499424329726
Econ+Loc,1,0,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,1161.31889733579
Glob+Loc,1,0,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,1534.4731346077751
Econ,1,0,0,dinst5,fake_grid,Glob+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,3241.468776800437
Glob,1,0,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,8727.973922081059
Loc,1,0,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,5070.637973631965
,1,0,0,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_0_glob_0.csv,6741.20749596064
Econ+Glob+Loc,-1,1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,3112.1562612755224
Econ+Glob,-1,1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,3650.910774193937
Econ+Loc,-1,1,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,7485.519477438182
Glob+Loc,-1,1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,5564.774229534436
Econ,-1,1,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,6846.84696243098
Glob,-1,1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,6418.277707849629
Loc,-1,1,0,dinst5,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,3218.4562464612536
,-1,1,0,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_1_glob_0.csv,5433.671951551223
Econ+Glob+Loc,0,1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,1069.7299091585446
Econ+Glob,0,1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,3969.846903358819
Econ+Loc,0,1,0,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,508.6631504416
Glob+Loc,0,1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,7867.764842141187
Econ,0,1,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,8835.678929952905
Glob,0,1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,4084.886472204933
Loc,0,1,0,dinst5,fake_grid,Econ+Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,3807.1336904156487
,0,1,0,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_1_glob_0.csv,2288.8486752053723
Econ+Glob+Loc,1,1,0,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,6124.850981934695
Econ+Glob,1,1,0,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,5415.087640705518
Econ+Loc,1,1,0,dinst5,fake_grid,Glob,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,3373.0360991267953
Glob+Loc,1,1,0,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,7317.0661941492
Econ,1,1,0,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,5107.4051865441725
Glob,1,1,0,dinst5,fake_grid,Econ+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,8450.843960511265
Loc,1,1,0,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,3355.73730163672
,1,1,0,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_1_loc_1_glob_0.csv,8674.392632900039
Econ+Glob+Loc,-1,-1,1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,6576.843958199723
Econ+Glob,-1,-1,1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,9589.957829887047
Econ+Loc,-1,-1,1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,5412.8795839501545
Glob+Loc,-1,-1,1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,3107.7430485445075
Econ,-1,-1,1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,6460.21987219248
Glob,-1,-1,1,dinst5,fake_grid,Econ+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,1268.2435232945718
Loc,-1,-1,1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,9256.682962683262
,-1,-1,1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_-1_loc_-1_glob_1.csv,7041.041338855168
Econ+Glob+Loc,0,-1,1,dinst5,fake_grid,,FALSE,stan_models/master_pos.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,2018.0000936877914
Econ+Glob,0,-1,1,dinst5,fake_grid,Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,7772.15346891759
Econ+Loc,0,-1,1,dinst5,fake_grid,Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,214.25146314548329
Glob+Loc,0,-1,1,dinst5,fake_grid,Econ,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,2053.8558448306285
Econ,0,-1,1,dinst5,fake_grid,Glob+Loc,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,8587.011744856834
Glob,0,-1,1,dinst5,fake_grid,Econ+Loc,TRUE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,1697.6027258434333
Loc,0,-1,1,dinst5,fake_grid,Econ+Glob,FALSE,stan_models/master_model.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,642.979687904939
,0,-1,1,dinst5,fake_grid,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,fake_grid/dinst5/econ_0_loc_-1_glob_1.csv,6110.111626661615
