m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,econ_sd,glob_sd,loc_sd,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,Econ_brms_diff,Glob_brms_diff,Loc_brms_diff,ac_brms_diff
Econ+Loc,0,-10,-10,dinst8,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,8322.96602722304,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,-0.3157491824042042,0.14789721853115484,-7.024515552575399,0.40305459019071005,0.05237268949899373,NA,NA,NA,NA,NA,NA,NA,NA,0.14789721853115484,2.975484447424601,10.40305459019071,0.23077268949899374
Glob+Loc,0,-10,-10,dinst8,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,6353.328721604077,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,-2.3312934004433337,-0.3396856400082302,0.2034703762682622,10.287989847310111,0.3537264501518532,NA,NA,NA,NA,NA,NA,NA,NA,-0.3396856400082302,10.203470376268262,20.28798984731011,0.5321264501518532
Econ,0,-10,-10,dinst8,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,496.29599973768927,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,1.257566443939423,0.585181796229225,-9.119591537700094,-10.268435492065002,-0.030718209017136244,NA,NA,NA,NA,NA,NA,NA,NA,0.585181796229225,0.880408462299906,-0.2684354920650023,0.14768179098286377
Glob,0,-10,-10,dinst8,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,3648.5123112825677,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,-0.8807158612155535,-0.17884683806528223,0.1789501279523477,-0.9362114654249005,0.37370891914337273,NA,NA,NA,NA,NA,NA,NA,NA,-0.17884683806528223,10.178950127952348,9.0637885345751,0.5521089191433728
Loc,0,-10,-10,dinst8,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,2416.398226727266,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,0.09849315191356046,-1.323657270202602,-8.680961607999123,0.6004460678778053,0.06182812740371471,NA,NA,NA,NA,NA,NA,NA,NA,-1.323657270202602,1.319038392000877,10.600446067877805,0.24022812740371471
NA,0,-10,-10,dinst8,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst8/econ_0_loc_-10_glob_-10.csv,2216.1576731991954,0.3990344449349244,-9.284355396114107,-10.107531375423134,-0.028737126347823477,-0.1784,0.3990344449349244,0.7156446038858935,-0.10753137542313418,0.14966287365217654,1.1201723230662646,-0.3391573810883086,-9.559291490730475,-7.660451311013188,-0.0085002622873256075,NA,NA,NA,NA,NA,NA,NA,NA,-0.3391573810883086,0.4407085092695251,2.3395486889868122,0.1698997377126744
Econ+Glob+Loc,10,-10,-10,dinst8,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,7662.954305733554,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,-2.1771830436361705,11.565434004113772,0.2368210371718918,4.317631453819463,-0.17145815190524705,NA,NA,NA,NA,NA,NA,NA,NA,1.5654340041137722,10.236821037171891,14.317631453819462,0.006941848094752956
Econ+Glob,10,-10,-10,dinst8,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,9344.394474427681,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,-1.3803199646441735,13.27753307379857,0.2369742524432832,-3.901215605601716,-0.2607391261321633,NA,NA,NA,NA,NA,NA,NA,NA,3.277533073798571,10.236974252443284,6.098784394398284,-0.08233912613216332
Econ+Loc,10,-10,-10,dinst8,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,1095.4350149319507,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,0.023366132859570416,7.885815625495607,-9.209948752055993,1.0224728782355526,-0.22493113817082985,NA,NA,NA,NA,NA,NA,NA,NA,-2.1141843745043927,0.7900512479440067,11.022472878235552,-0.04653113817082985
Glob+Loc,10,-10,-10,dinst8,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,7242.720017947955,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,-4.574329074923812,-0.2461177789007697,0.3212104917015449,37.55726361365473,0.3537025715301652,NA,NA,NA,NA,NA,NA,NA,NA,-10.24611777890077,10.321210491701544,47.55726361365473,0.5321025715301653
Econ,10,-10,-10,dinst8,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,454.3307688415516,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,1.0477026826143228,9.895687561733084,-9.562844073431624,-8.536539934604614,-0.2531660123574148,NA,NA,NA,NA,NA,NA,NA,NA,-0.10431243826691627,0.43715592656837643,1.4634600653953864,-0.07476601235741481
Glob,10,-10,-10,dinst8,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,3954.5274480169173,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,0.63156449735363,-0.28412083883653066,0.44209382258129454,-1.3627028651902167,0.48223881366279553,NA,NA,NA,NA,NA,NA,NA,NA,-10.28412083883653,10.442093822581295,8.637297134809783,0.6606388136627955
Loc,10,-10,-10,dinst8,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,4160.054104521871,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,-0.8314722260191986,-0.19629085857090312,-13.07122357828579,20.769275843224058,-0.0823090239132838,NA,NA,NA,NA,NA,NA,NA,NA,-10.196290858570903,-3.0712235782857906,30.769275843224058,0.0960909760867162
NA,10,-10,-10,dinst8,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst8/econ_10_loc_-10_glob_-10.csv,3260.3055532602593,10.077887829470964,-9.588677100720396,-9.692321386654793,-0.2443749438434124,-0.1784,0.07788782947096351,0.41132289927960386,0.30767861334520674,-0.0659749438434124,2.676195198867478,-0.18772249036466415,-18.140276332850505,-1.1099276374205855,-0.16833779034450497,NA,NA,NA,NA,NA,NA,NA,NA,-10.187722490364663,-8.140276332850505,8.890072362579414,0.010062209655495036
Econ+Glob+Loc,-10,0,-10,dinst8,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,3788.450012732297,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,-1.901616520978869,0.2202149698477371,1.7545875428094782,1.167430581257757,-0.37969627543042594,NA,NA,NA,NA,NA,NA,NA,NA,10.220214969847737,11.754587542809478,1.167430581257757,-0.20129627543042594
Econ+Glob,-10,0,-10,dinst8,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,8471.446629690705,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,0.3145169317311472,0.3287221358672798,0.5540090048242079,-14.702773117657827,-0.4020405676292643,NA,NA,NA,NA,NA,NA,NA,NA,10.32872213586728,10.554009004824207,-14.702773117657827,-0.22364056762926432
Econ+Loc,-10,0,-10,dinst8,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,4397.512190239737,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,-1.5737127198069882,0.17991425569529879,-0.9656762206364043,0.935727612346874,-0.47964167437154964,NA,NA,NA,NA,NA,NA,NA,NA,10.179914255695298,9.034323779363596,0.935727612346874,-0.30124167437154964
Glob+Loc,-10,0,-10,dinst8,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,7723.447498781839,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,-1.3825360245624891,-6.647949591161203,0.21756396911863485,7.375172306860444,-0.09130801466161674,NA,NA,NA,NA,NA,NA,NA,NA,3.352050408838797,10.217563969118634,7.375172306860444,0.08709198533838326
Econ,-10,0,-10,dinst8,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,7446.765570321353,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,2.0825575936369205,0.20530634252456326,-4.619097652474511,-23.54963135442874,-0.5508501911035611,NA,NA,NA,NA,NA,NA,NA,NA,10.205306342524564,5.380902347525489,-23.54963135442874,-0.37245019110356115
Glob,-10,0,-10,dinst8,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,2397.0083907735534,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,-0.4584373569713199,-4.656436414617194,0.2362047557003167,-2.2312281921186705,-0.1687210133157976,NA,NA,NA,NA,NA,NA,NA,NA,5.343563585382806,10.236204755700317,-2.2312281921186705,0.00967898668420239
Loc,-10,0,-10,dinst8,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,9900.52868772205,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,0.96842519679752,-10.14307238888249,-9.308018872160362,2.42223042088948,-0.21222468239935974,NA,NA,NA,NA,NA,NA,NA,NA,-0.14307238888249074,0.6919811278396377,2.42223042088948,-0.033824682399359735
NA,-10,0,-10,dinst8,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst8/econ_-10_loc_0_glob_-10.csv,9504.012380811619,-9.871128795225072,-9.415992806588102,0.9802209020325297,-0.21546560931801342,-0.1784,0.12887120477492786,0.5840071934118978,0.9802209020325297,-0.03706560931801342,1.449675348047503,-9.444786735276947,-9.707558403527324,-1.7670091084869788,-0.24506895799755044,NA,NA,NA,NA,NA,NA,NA,NA,0.5552132647230525,0.29244159647267587,-1.7670091084869788,-0.06666895799755043
Econ+Glob+Loc,0,0,-10,dinst8,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,4417.731712049339,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,-1.2760661166361658,3.4672329308177736,0.21765770644855326,7.081421302810047,0.050574357413397185,NA,NA,NA,NA,NA,NA,NA,NA,3.4672329308177736,10.217657706448554,7.081421302810047,0.2289743574133972
Econ+Glob,0,0,-10,dinst8,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,8858.019990318455,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,-0.388451611454667,5.2355545895880065,0.21486450351195582,-1.9143189031452423,-0.01639319435629813,NA,NA,NA,NA,NA,NA,NA,NA,5.2355545895880065,10.214864503511956,-1.9143189031452423,0.16200680564370187
Econ+Loc,0,0,-10,dinst8,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,5855.547675569542,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,1.1337879352653986,0.20927603521667534,-9.557730950511415,1.24457958239056,-0.1538868965904186,NA,NA,NA,NA,NA,NA,NA,NA,0.20927603521667534,0.44226904948858525,1.24457958239056,0.024513103409581405
Glob+Loc,0,0,-10,dinst8,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,5933.432991594542,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,-2.244602551513791,-0.3666781284535215,0.19548896323940368,19.37589949575457,0.21978586677290227,NA,NA,NA,NA,NA,NA,NA,NA,-0.3666781284535215,10.195488963239404,19.37589949575457,0.39818586677290224
Econ,0,0,-10,dinst8,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,7760.266439161496,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,1.50152807475956,0.4070142561413908,-9.952655150193394,-1.412531469783394,-0.16080442626254998,NA,NA,NA,NA,NA,NA,NA,NA,0.4070142561413908,0.04734484980660625,-1.412531469783394,0.01759557373745002
Glob,0,0,-10,dinst8,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,896.540339380037,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,0.39380509129724134,-0.18520586329509092,0.20356179606908456,-0.8031724143905574,0.2692767155627281,NA,NA,NA,NA,NA,NA,NA,NA,-0.18520586329509092,10.203561796069085,-0.8031724143905574,0.4476767155627281
Loc,0,0,-10,dinst8,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,2783.7584824529476,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,1.0848505491115283,-0.6607986912567374,-10.072619725190673,3.1554926578434768,-0.1406157395898446,NA,NA,NA,NA,NA,NA,NA,NA,-0.6607986912567374,-0.07261972519067328,3.1554926578434768,0.037784260410155396
NA,0,0,-10,dinst8,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst8/econ_0_loc_0_glob_-10.csv,2030.3219750004355,-0.43907443994815315,-9.97462348463436,2.3016351672291937,-0.14410641469194063,-0.1784,-0.43907443994815315,0.025376515365639563,2.3016351672291937,0.03429358530805937,1.5850528605738792,-0.23595662307465698,-10.490234107841893,-0.7582327888820234,-0.15199970343186203,NA,NA,NA,NA,NA,NA,NA,NA,-0.23595662307465698,-0.4902341078418928,-0.7582327888820234,0.02640029656813797
Econ+Glob+Loc,10,0,-10,dinst8,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,8412.85741904797,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,-1.38601766391772,10.896393217019819,0.2176585780610916,8.051517625973323,-0.3532718444747906,NA,NA,NA,NA,NA,NA,NA,NA,0.8963932170198188,10.217658578061092,8.051517625973323,-0.1748718444747906
Econ+Glob,10,0,-10,dinst8,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,4950.853215742856,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,-0.4028367561712067,13.366321012941302,0.22865497957057015,-2.116184774463667,-0.3928171706530834,NA,NA,NA,NA,NA,NA,NA,NA,3.3663210129413024,10.228654979570571,-2.116184774463667,-0.2144171706530834
Econ+Loc,10,0,-10,dinst8,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,8303.838746754453,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,0.7959889173792347,9.459886084412874,-8.626858043306498,2.8388737874055794,-0.36278945010283037,NA,NA,NA,NA,NA,NA,NA,NA,-0.540113915587126,1.3731419566935017,2.8388737874055794,-0.18438945010283037
Glob+Loc,10,0,-10,dinst8,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,8523.123335823184,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,-4.087361234226053,-0.2122440836700371,0.2830077176126029,42.46690929657042,0.10549494054417458,NA,NA,NA,NA,NA,NA,NA,NA,-10.212244083670036,10.283007717612604,42.46690929657042,0.2838949405441746
Econ,10,0,-10,dinst8,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,8917.82508396334,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,1.4440680950224951,10.843180997506591,-9.4104220653231,-2.4492429168334255,-0.3730787901971951,NA,NA,NA,NA,NA,NA,NA,NA,0.8431809975065914,0.5895779346768997,-2.4492429168334255,-0.19467879019719508
Glob,10,0,-10,dinst8,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,2861.362357659731,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,1.9982935607385746,-0.32387683002425793,0.5110688224738877,-1.4028639218884624,0.44256699695232987,NA,NA,NA,NA,NA,NA,NA,NA,-10.323876830024258,10.511068822473888,-1.4028639218884624,0.6209669969523299
Loc,10,0,-10,dinst8,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,9264.484369929647,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,-0.954318524398984,-0.191459443426289,-11.185077308147322,29.24984480878466,-0.21181914028448898,NA,NA,NA,NA,NA,NA,NA,NA,-10.19145944342629,-1.1850773081473225,29.24984480878466,-0.033419140284488974
NA,10,0,-10,dinst8,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst8/econ_10_loc_0_glob_-10.csv,6108.563634647289,10.026357779074267,-8.943466318979187,0.5046583995393551,-0.3605323451091885,-0.1784,0.026357779074267285,1.056533681020813,0.5046583995393551,-0.18213234510918852,4.286212256786448,-0.23945724624300926,-20.05172488419431,-1.192510898464818,-0.253375216787743,NA,NA,NA,NA,NA,NA,NA,NA,-10.23945724624301,-10.05172488419431,-1.192510898464818,-0.074975216787743
Econ+Glob+Loc,-10,10,-10,dinst8,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst8/econ_-10_loc_10_glob_-10.csv,8963.436986075016,-10.07005739550811,-10.22891320978269,10.245749393520377,-0.3234810860631787,-0.1784,-0.07005739550811008,-0.22891320978268936,0.24574939352037717,-0.1450810860631787,-0.5440461738529188,0.2206944528471107,0.7465577701549192,1.8275493132774028,-0.4079159160167322,NA,NA,NA,NA,NA,NA,NA,NA,10.22069445284711,10.746557770154919,-8.172450686722597,-0.2295159160167322
