m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,econ_sd,glob_sd,loc_sd,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,Econ_brms_diff,Glob_brms_diff,Loc_brms_diff,ac_brms_diff
Econ+Glob+Loc,10,10,-10,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,6694.691533025587,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,-1.647680069818849,8.930224066559287,0.23067242856195525,20.903209081932037,-0.3173442154391553,NA,NA,NA,NA,NA,NA,NA,NA,-1.069775933440713,10.230672428561956,10.903209081932037,-0.1389442154391553
Econ+Glob,10,10,-10,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,6705.806007852079,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,0.5495292775560501,15.307832965852171,0.3104065111853909,-2.134939829115374,-0.3879346993811726,NA,NA,NA,NA,NA,NA,NA,NA,5.307832965852171,10.310406511185391,-12.134939829115375,-0.20953469938117258
Econ+Loc,10,10,-10,dinst7,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,6280.848985293414,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,1.515908493834275,12.624860004883057,-9.416423530977095,5.609985609298552,-0.3660748565493064,NA,NA,NA,NA,NA,NA,NA,NA,2.6248600048830575,0.5835764690229048,-4.390014390701448,-0.18767485654930638
Glob+Loc,10,10,-10,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,5734.201907078503,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,-3.570977742014628,-0.16061490764285608,0.24718427088638087,45.37861007942028,0.024306328499739054,NA,NA,NA,NA,NA,NA,NA,NA,-10.160614907642856,10.24718427088638,35.37861007942028,0.20270632849973905
Econ,10,10,-10,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,4554.536354898242,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,2.981851739543258,16.027873884911187,-12.408896358637966,-4.421002023882114,-0.3742636188733019,NA,NA,NA,NA,NA,NA,NA,NA,6.0278738849111875,-2.408896358637966,-14.421002023882114,-0.1958636188733019
Glob,10,10,-10,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,6702.9338820690755,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,3.1360360295427907,-0.3323279020613589,0.5675415132099336,-1.4290076991927123,0.5624047325217255,NA,NA,NA,NA,NA,NA,NA,NA,-10.332327902061358,10.567541513209934,-11.429007699192713,0.7408047325217255
Loc,10,10,-10,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,7671.488658065209,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,-1.354990061270158,-0.18979779800702395,-7.780193956934859,37.109058912117554,-0.12370886366335589,NA,NA,NA,NA,NA,NA,NA,NA,-10.189797798007024,2.219806043065141,27.109058912117554,0.05469113633664412
NA,10,10,-10,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_10_loc_10_glob_-10.csv,1273.328022081405,14.682359684236573,-11.2996378928246,-0.4074473389469221,-0.3835189949024534,-0.1784,4.682359684236573,-1.2996378928246006,-10.407447338946922,-0.2051189949024534,5.642473030226886,-0.29101518340215304,-20.56145576038078,-1.2863248965802858,-0.07097108558941675,NA,NA,NA,NA,NA,NA,NA,NA,-10.291015183402154,-10.561455760380781,-11.286324896580286,0.10742891441058325
Econ+Glob+Loc,-10,-10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,9224.697280043038,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,-3.540795031163222,0.2783115619671122,15.07618820797916,1.2579367099953929,-0.12628712896538255,NA,NA,NA,NA,NA,NA,NA,NA,10.278311561967111,15.07618820797916,11.257936709995393,0.05211287103461745
Econ+Glob,-10,-10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,1501.2353068909142,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,2.645844977973509,0.20260326941008697,5.76932619653058,-36.883959395081234,-0.3180229148388409,NA,NA,NA,NA,NA,NA,NA,NA,10.202603269410087,5.76932619653058,-26.883959395081234,-0.13962291483884087
Econ+Loc,-10,-10,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,8932.940744397929,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,-1.7575048428459468,0.2705177298379253,-0.5424660838641036,1.1945764385393869,-0.7448831502056932,NA,NA,NA,NA,NA,NA,NA,NA,10.270517729837925,-0.5424660838641036,11.194576438539388,-0.5664831502056932
Glob+Loc,-10,-10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,5736.951899792068,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,0.15971967763803635,-13.244412288270059,1.953490333781824,1.2271878357353578,0.012996704371036333,NA,NA,NA,NA,NA,NA,NA,NA,-3.244412288270059,1.953490333781824,11.227187835735357,0.19139670437103634
Econ,-10,-10,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,1532.8449544261675,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,4.537867607941786,0.16818825424551556,-0.4009391915754519,-45.33828180799091,-0.4835515031140962,NA,NA,NA,NA,NA,NA,NA,NA,10.168188254245516,-0.4009391915754519,-35.33828180799091,-0.3051515031140962
Glob,-10,-10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,590.192993526347,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,1.2953643396633936,-11.02070784015163,1.1037031121986722,-8.845225266532779,-0.02407001631270569,NA,NA,NA,NA,NA,NA,NA,NA,-1.0207078401516299,1.1037031121986722,1.154774733467221,0.1543299836872943
Loc,-10,-10,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,1921.4781387066469,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,0.6165800470606211,-13.654786730268418,-0.3933398953080257,0.9819400260152851,0.014603400281729894,NA,NA,NA,NA,NA,NA,NA,NA,-3.654786730268418,-0.3933398953080257,10.981940026015286,0.1930034002817299
NA,-10,-10,0,dinst7,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst7/econ_-10_loc_-10_glob_0.csv,506.7220818235073,-10.778330109656052,0.6468454977474941,-9.793158182175308,-0.02123692801297126,-0.1784,-0.7783301096560518,0.6468454977474941,0.20684181782469224,0.15716307198702875,1.77354565934342,-10.914144467405112,-0.5214258038560203,-10.72999032230405,-0.037993843466436646,NA,NA,NA,NA,NA,NA,NA,NA,-0.9141444674051122,-0.5214258038560203,-0.7299903223040491,0.14040615653356336
Econ+Glob+Loc,0,-10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,9482.586751580937,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,-0.45280696590438163,0.17736570452437797,3.1023165390061256,0.34474342345460257,-0.20527110180123884,NA,NA,NA,NA,NA,NA,NA,NA,0.17736570452437797,3.1023165390061256,10.344743423454602,-0.026871101801238834
Econ+Glob,0,-10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,7746.876568050589,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,1.3214643071451349,1.5519763625094485,1.4203429031105375,-13.37527985739596,-0.2989141505469837,NA,NA,NA,NA,NA,NA,NA,NA,1.5519763625094485,1.4203429031105375,-3.3752798573959595,-0.12051415054698372
Econ+Loc,0,-10,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,3869.517609818373,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,-0.06633738518858584,0.08888432055496771,-0.12808727188449165,0.2953083717304608,-0.3191813875681519,NA,NA,NA,NA,NA,NA,NA,NA,0.08888432055496771,-0.12808727188449165,10.29530837173046,-0.1407813875681519
Glob+Loc,0,-10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,120.60966114513576,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,-0.13958426338574212,-0.9570193436140806,1.9084167366690767,0.4717539633484124,-0.19451030622948642,NA,NA,NA,NA,NA,NA,NA,NA,-0.9570193436140806,1.9084167366690767,10.471753963348412,-0.01611030622948642
Econ,0,-10,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,3707.198034544708,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,1.6929823815504632,0.9677610430451634,-0.15880661437698948,-14.029502857615434,-0.3277910135507802,NA,NA,NA,NA,NA,NA,NA,NA,0.9677610430451634,-0.15880661437698948,-4.029502857615434,-0.14939101355078022
Glob,0,-10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,764.9927172125317,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,1.0092595486873315,-0.13958317598358944,0.787503521442412,-8.263852391729282,-0.25311700682864285,NA,NA,NA,NA,NA,NA,NA,NA,-0.13958317598358944,0.787503521442412,1.7361476082707181,-0.07471700682864285
Loc,0,-10,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,9257.552318913396,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,0.2766192585058521,-1.9603846668977862,-0.2259677862535013,0.4944340006968628,-0.21833471630120907,NA,NA,NA,NA,NA,NA,NA,NA,-1.9603846668977862,-0.2259677862535013,10.494434000696863,-0.03993471630120907
NA,0,-10,0,dinst7,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst7/econ_0_loc_-10_glob_0.csv,2876.636715887813,1.657690218818433,1.3993566395002486,-13.902322515863066,-0.3033345751725653,-0.1784,1.657690218818433,1.3993566395002486,-3.902322515863066,-0.12493457517256529,1.3609264990734002,-0.18060420238570135,-0.2237864984169119,-9.955104201315647,-0.2807725296086373,NA,NA,NA,NA,NA,NA,NA,NA,-0.18060420238570135,-0.2237864984169119,0.04489579868435278,-0.1023725296086373
Econ+Glob+Loc,10,-10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,5116.539783765562,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,0.1128268258232181,7.358402907245369,1.03304314519026,0.9549419543434553,-0.15464368359928204,NA,NA,NA,NA,NA,NA,NA,NA,-2.6415970927546306,1.03304314519026,10.954941954343456,0.02375631640071796
Econ+Glob,10,-10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,2811.5933798032347,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,1.0729277536185038,9.200235876102763,0.6426568235498964,-8.1124071605366,-0.192672213614515,NA,NA,NA,NA,NA,NA,NA,NA,-0.7997641238972371,0.6426568235498964,1.8875928394633998,-0.014272213614515
Econ+Loc,10,-10,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,5660.784634574084,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,0.3894001519132989,6.857218996781024,-0.4424085293701328,0.9615976325787485,-0.16345249944327084,NA,NA,NA,NA,NA,NA,NA,NA,-3.1427810032189756,-0.4424085293701328,10.961597632578748,0.014947500556729165
Glob+Loc,10,-10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,3467.6555174360983,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,-1.558938287184939,-0.17205384709756244,0.4523325971641886,23.718117858117942,0.14750127584075792,NA,NA,NA,NA,NA,NA,NA,NA,-10.172053847097562,0.4523325971641886,33.71811785811794,0.3259012758407579
Econ,10,-10,0,dinst7,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,5610.237034828169,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,1.457913611299077,9.168533458012407,-0.5840473043170802,-9.6702420616539,-0.19764366977832593,NA,NA,NA,NA,NA,NA,NA,NA,-0.8314665419875933,-0.5840473043170802,0.32975793834610023,-0.019243669778325923
Glob,10,-10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,7264.860824406147,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,1.7153648211244459,-0.16032935244723945,0.3228733328769986,-0.7976430878962633,0.2178416267727264,NA,NA,NA,NA,NA,NA,NA,NA,-10.16032935244724,0.3228733328769986,9.202356912103737,0.3962416267727264
Loc,10,-10,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,6401.853905183962,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,-0.265156666521179,-0.20389171911287404,-3.4986402249138124,17.469296233544622,0.028504437078174787,NA,NA,NA,NA,NA,NA,NA,NA,-10.203891719112875,-3.4986402249138124,27.469296233544622,0.2069044370781748
NA,10,-10,0,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_10_loc_-10_glob_0.csv,244.19951333058998,9.45077403520699,-0.040141761552936084,-10.242965204584882,-0.1972993654075056,-0.1784,-0.5492259647930098,-0.040141761552936084,-0.24296520458488224,-0.018899365407505586,2.7050988741795976,-0.18205942066471203,-7.984371576182892,-1.0639737992925595,-0.0631202738219294,NA,NA,NA,NA,NA,NA,NA,NA,-10.182059420664713,-7.984371576182892,8.93602620070744,0.1152797261780706
Econ+Glob+Loc,-10,0,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,2375.019882234512,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,-1.854768596982641,0.21019998309169774,11.369063043832334,1.080248289909835,-0.26033545546039044,NA,NA,NA,NA,NA,NA,NA,NA,10.210199983091698,11.369063043832334,1.080248289909835,-0.08193545546039044
Econ+Glob,-10,0,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,9906.600382840727,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,2.55265970405881,0.18990969695324986,5.073766300000173,-26.753194067413382,-0.42690893696296384,NA,NA,NA,NA,NA,NA,NA,NA,10.189909696953249,5.073766300000173,-26.753194067413382,-0.24850893696296383
Econ+Loc,-10,0,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,3145.0349999351893,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,-0.5186749329135133,0.20404015308289086,-0.40935392209310667,0.9776814780268135,-0.7715817613366514,NA,NA,NA,NA,NA,NA,NA,NA,10.204040153082891,-0.40935392209310667,0.9776814780268135,-0.5931817613366513
Glob+Loc,-10,0,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,2133.2879678804893,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,1.0833337347511924,-10.346343567894692,0.6402665962448267,1.6757625418228388,-0.08157141647314789,NA,NA,NA,NA,NA,NA,NA,NA,-0.34634356789469223,0.6402665962448267,1.6757625418228388,0.09682858352685211
Econ,-10,0,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,458.63604276790284,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,4.3039098193077026,0.1647444860674569,-0.3728988108236716,-35.28241813222293,-0.5946198160455437,NA,NA,NA,NA,NA,NA,NA,NA,10.164744486067457,-0.3728988108236716,-35.28241813222293,-0.4162198160455437
Glob,-10,0,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,4727.313850992359,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,1.4981902475781683,-9.475726345551687,0.5494705239352086,-2.369031598212449,-0.09670798401907944,NA,NA,NA,NA,NA,NA,NA,NA,0.5242736544483133,0.5494705239352086,-2.369031598212449,0.08169201598092056
Loc,-10,0,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,8876.887553223642,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,1.2957163314489921,-10.695856109081335,-0.3832081208256282,1.595560271151676,-0.08101347883676838,NA,NA,NA,NA,NA,NA,NA,NA,-0.6958561090813351,-0.3832081208256282,1.595560271151676,0.09738652116323163
NA,-10,0,0,dinst7,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst7/econ_-10_loc_0_glob_0.csv,8617.00348367123,-9.85094625021841,0.16912601842388064,-1.1808863679649113,-0.08912413645903075,-0.1784,0.14905374978159003,0.16912601842388064,-1.1808863679649113,0.08927586354096925,1.7454973906253404,-9.707024622070463,-0.43265510009057484,-2.943768700705365,-0.10653978203046768,NA,NA,NA,NA,NA,NA,NA,NA,0.29297537792953676,-0.43265510009057484,-2.943768700705365,0.07186021796953232
Econ+Glob+Loc,0,0,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,4497.72216302366,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.1583394562549123,0.22927459476137727,0.34540818102368215,0.8112331110993201,-0.15029668690211076,NA,NA,NA,NA,NA,NA,NA,NA,0.22927459476137727,0.34540818102368215,0.8112331110993201,0.028103313097889243
Econ+Glob,0,0,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,2356.0058765152935,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.5269597069819287,0.6009747884770081,0.2630322266739475,-2.3808001365249827,-0.16374709281057415,NA,NA,NA,NA,NA,NA,NA,NA,0.6009747884770081,0.2630322266739475,-2.3808001365249827,0.014652907189425857
Econ+Loc,0,0,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,7436.193802045425,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.2954465101177717,0.14704213147952397,-0.4357173264005548,0.5725020777539612,-0.1761009001621521,NA,NA,NA,NA,NA,NA,NA,NA,0.14704213147952397,-0.4357173264005548,0.5725020777539612,0.002299099837847901
Glob+Loc,0,0,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,5700.525644899812,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.1472201598374654,-0.3948844171444018,0.23370658457052287,1.8035944608274284,-0.12576063439607968,NA,NA,NA,NA,NA,NA,NA,NA,-0.3948844171444018,0.23370658457052287,1.8035944608274284,0.052639365603920324
Econ,0,0,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,8504.710934588686,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.863271675838591,0.4022375922385378,-0.9163142026996172,-3.6135096239335027,-0.19006032985792978,NA,NA,NA,NA,NA,NA,NA,NA,0.4022375922385378,-0.9163142026996172,-3.6135096239335027,-0.01166032985792978
Glob,0,0,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,2016.4515848411247,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.4706048126347073,-0.1740533424014058,0.16702980585474744,-0.8539389142591882,-0.13243003297317854,NA,NA,NA,NA,NA,NA,NA,NA,-0.1740533424014058,0.16702980585474744,-0.8539389142591882,0.04596996702682146
Loc,0,0,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,3625.2741533617955,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.426362248967657,-0.8160138321689608,-1.0624576519785047,1.3839299854467138,-0.15594269473226927,NA,NA,NA,NA,NA,NA,NA,NA,-0.8160138321689608,-1.0624576519785047,1.3839299854467138,0.022457305267730737
NA,0,0,0,dinst7,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst7/econ_0_loc_0_glob_0.csv,3760.0595951143187,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,-0.1726224543594595,-0.1784,-0.17541372939081992,-1.0460361413799963,-1.7388782004168666,0.005777545640540505,1.8062164708698525,-0.39800005940690064,-1.3182945723595834,-1.7945973917942515,-0.17592411016543036,NA,NA,NA,NA,NA,NA,NA,NA,-0.39800005940690064,-1.3182945723595834,-1.7945973917942515,0.0024758898345696445
Econ+Glob+Loc,10,0,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,1331.9855500441045,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,0.9581678615366936,8.912118550464243,0.5867295115447461,3.6548806751836076,-0.129983902000255,NA,NA,NA,NA,NA,NA,NA,NA,-1.0878814495357574,0.5867295115447461,3.6548806751836076,0.048416097999745
Econ+Glob,10,0,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,5519.59107709839,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,1.6040397400300441,10.334811650780363,0.4882075527017909,-2.7281965458815,-0.1489051377653128,NA,NA,NA,NA,NA,NA,NA,NA,0.3348116507803631,0.4882075527017909,-2.7281965458815,0.029494862234687197
