m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
Econ+Glob,10,10,10,reps,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep74.csv,0.9343794507
Econ+Loc,10,10,10,reps,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep75.csv,0.7470162036
Glob+Loc,10,10,10,reps,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep76.csv,0.671492121
Econ,10,10,10,reps,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep77.csv,0.308319028
Glob,10,10,10,reps,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep78.csv,0.995223565
Loc,10,10,10,reps,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep79.csv,0.0112389643
,10,10,10,reps,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/reps/econ_1_loc_0_glob_-1_rep80.csv,0.6662648753
Econ+Glob+Loc,10,10,10,reps,hindi,,FALSE,stan_models/master_pos.stan,hindi/reps/econ_1_loc_0_glob_-1_rep81.csv,0.2316274178
Econ+Glob,10,10,10,reps,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep82.csv,0.4118463964
Econ+Loc,10,10,10,reps,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep83.csv,0.327869888
Glob+Loc,10,10,10,reps,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep84.csv,0.4330201533
Econ,10,10,10,reps,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep85.csv,0.8913249517
Glob,10,10,10,reps,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep86.csv,0.3935490047
Loc,10,10,10,reps,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep87.csv,0.4847267355
,10,10,10,reps,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/reps/econ_1_loc_0_glob_-1_rep88.csv,0.3397813971
Econ+Glob+Loc,10,10,10,reps,hindi,,FALSE,stan_models/master_pos.stan,hindi/reps/econ_1_loc_0_glob_-1_rep89.csv,0.408814956
Econ+Glob,10,10,10,reps,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep90.csv,0.008140789258
Econ+Loc,10,10,10,reps,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep91.csv,0.4711400866
Glob+Loc,10,10,10,reps,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep92.csv,0.1042639798
Econ,10,10,10,reps,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep93.csv,0.7489091159
Glob,10,10,10,reps,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep94.csv,0.8080200932
Loc,10,10,10,reps,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep95.csv,0.7971547974
,10,10,10,reps,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/reps/econ_1_loc_0_glob_-1_rep96.csv,0.2460795557
Econ+Glob+Loc,10,10,10,reps,hindi,,FALSE,stan_models/master_pos.stan,hindi/reps/econ_1_loc_0_glob_-1_rep97.csv,0.5877599385
Econ+Glob,10,10,10,reps,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep98.csv,0.6525332393
Econ+Loc,10,10,10,reps,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep99.csv,0.7540798957
Glob+Loc,10,10,10,reps,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/reps/econ_1_loc_0_glob_-1_rep100.csv,0.1602572974
