m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
Econ+Glob+Loc,-1,-1,-1,dinst3,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,7865.413960398175
Econ+Glob,-1,-1,-1,dinst3,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,4242.804330775049
Econ+Loc,-1,-1,-1,dinst3,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,8696.00249889167
Glob+Loc,-1,-1,-1,dinst3,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,3376.348889666144
Econ,-1,-1,-1,dinst3,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,9813.345089948503
Glob,-1,-1,-1,dinst3,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,2041.091939166654
Loc,-1,-1,-1,dinst3,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,4767.585922844475
,-1,-1,-1,dinst3,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst3/econ_-1_loc_-1_glob_-1.csv,9039.561554423068
Econ+Glob+Loc,0,-1,-1,dinst3,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,3193.805031672353
Econ+Glob,0,-1,-1,dinst3,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,6837.1060347354505
Econ+Loc,0,-1,-1,dinst3,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,2249.273316628998
Glob+Loc,0,-1,-1,dinst3,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,4372.4597179964185
Econ,0,-1,-1,dinst3,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,3212.75898007676
Glob,0,-1,-1,dinst3,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,8927.463327316334
Loc,0,-1,-1,dinst3,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,5165.205291982042
,0,-1,-1,dinst3,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst3/econ_0_loc_-1_glob_-1.csv,316.1241880040616
Econ+Glob+Loc,1,-1,-1,dinst3,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,6434.326744210441
Econ+Glob,1,-1,-1,dinst3,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,5704.2479645390995
Econ+Loc,1,-1,-1,dinst3,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,391.8084687436931
Glob+Loc,1,-1,-1,dinst3,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,9785.298978120321
Econ,1,-1,-1,dinst3,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,4039.9001863291487
Glob,1,-1,-1,dinst3,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst3/econ_1_loc_-1_glob_-1.csv,2281.2653805189766
