"","subject_id","subject_language.x","survey_time","chrome","firefox","IE","safari","opera","other","don.t.know","headphones","speakers","earbuds","very.bad","bad","normal","good","very.good","distractions_yes","distractions_no","wireless","wired","very_slowly","slowly","tolerably_so","pretty_fast","no_loading_time","satisfaction","subject_language.y","X18.29yrs","X30.39yrs","X40.49yrs","X50.59yrs","X60.69yrs","more_than_69yrs","handedness_L","handedness_R","lang_other_target_no","lang_other_target_yes","other_lang_na","other_lang_native","other_lang_bcpdexp","other_lang_assezdexp","other_lang_unpeudexp","other_lang_trespeudexp","other_lang_comp_na","other_lang_comp_native","other_lang_presque_native","other_lang_avancee","other_lang_intermediare","other_lang_debutant","hear_vis_problems_yes","hear_vis_problems_no","troubles_de_lang_yes","troubles_de_lang_no","ling_course_yes","ling_course_no","phonet_course_yes","phonet_course_no","phonog_course_yes","phonog_course_no","subject_language","trial_type","tripletid","S.order","A_Order","RT","order","first_sound","second_sound","paid_attention","distance_normed_filterbank__dtw_pathlength_OTH","distance_normed_filterbank__dtw_pathlength_TGT","distance_normed_filterbank__dtw_sum_OTH","distance_normed_filterbank__dtw_sum_TGT","distance_normed_mfcc__dtw_pathlength_OTH","distance_normed_mfcc__dtw_pathlength_TGT","distance_normed_mfcc__dtw_sum_OTH","distance_normed_mfcc__dtw_sum_TGT","distance_unnormed_filterbank__dtw_pathlength_OTH","distance_unnormed_filterbank__dtw_pathlength_TGT","distance_unnormed_filterbank__dtw_sum_OTH","distance_unnormed_filterbank__dtw_sum_TGT","distance_unnormed_mfcc__dtw_pathlength_OTH","distance_unnormed_mfcc__dtw_pathlength_TGT","distance_unnormed_mfcc__dtw_sum_OTH","distance_unnormed_mfcc__dtw_sum_TGT","CORR_ANS","item_TGT","item_OTH","item_X","file_TGT","onset_TGT","offset_TGT","word_TGT","speaker_TGT","CV_TGT","context_TGT","phone_TGT","file_OTH","onset_OTH","offset_OTH","word_OTH","speaker_OTH","CV_OTH","context_OTH","phone_OTH","file_X","onset_X","offset_X","word_X","speaker_X","CV_X","context_X","phone_X","user_resp","corr_ans","user_corr","delta_dist_sub","delta_dist_div","log_delta_dist_div"
"1041","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus140_A","orderSI=18","orderAI=60","0:3.7","60;",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","A",1,NA,NA,NA
"1042","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus135_B","orderSI=23","orderAI=61","0:3.3","61;",0,1,NA,6.43990422070635,4.11275680341429,444.353391228738,279.667462632172,4.16230383122121,3.42602549013817,287.198964354263,232.969733329395,23.2935182875366,14.7573219204716,1607.25276184002,1003.49789059207,11.2202605255583,8.94944648578029,841.519539416869,608.56236103306,"B","ewan_71","ewan_96","amelia_consonants_23","ewan.wav",210.7425,211.2825,"EEKEE","ewan","C","I","k","ewan.wav",276.7625,277.3325,"EESHEE","ewan","C","I","ʃ","amelia_consonants.wav",61.4825,62.1525,"EEKEE","amelia","C","I","k","B","B",1,-2.32714741729206,0.638636330986176,-0.448420108703412
"1043","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus35_B","orderSI=59","orderAI=62","0:3.7","62;",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B",1,NA,NA,NA
"1044","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus25_A","orderSI=103","orderAI=64","0:5.0","64;",1,0,NA,4.18829117710297,4.42071027583906,268.05063533459,282.9254576537,4.3593416128565,4.72243690618866,274.638521609959,302.235961996074,14.9097660927997,16.2997904124523,954.22502993918,1059.4863768094,10.561049008368,11.3545630419892,665.346087527184,726.692034687311,"A","amelia_consonants_9","amelia_consonants_3","ewan_59","amelia_consonants.wav",23.47667,24.1025,"ATAH","amelia","C","A","t","amelia_consonants.wav",7.31359,7.93251,"APAH","amelia","C","A","p","ewan.wav",177.0325,177.5625,"ATAH","ewan","C","A","t","A","A",1,0.23241909873609,1.05549258370734,0.0540075619502768
"1045","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus113_A","orderSI=79","orderAI=65","0:4.8","65;",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","A",1,NA,NA,NA
"1046","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus23_B","orderSI=105","orderAI=66","0:3.6","66;",0,1,NA,4.65425375791336,4.42071027583906,307.180748022282,282.9254576537,5.19875598961083,4.72243690618866,327.521627345482,302.235961996074,17.3701092667877,16.2997904124523,1146.42721160799,1059.4863768094,12.5838198334385,11.3545630419892,843.115928840382,726.692034687311,"B","ewan_59","ewan_50","amelia_consonants_9","ewan.wav",177.0325,177.5625,"ATAH","ewan","C","A","t","ewan.wav",152.8525,153.4425,"APAH","ewan","C","A","p","amelia_consonants.wav",23.47667,24.1025,"ATAH","amelia","C","A","t","B","B",1,-0.233543482074301,0.949821497876599,-0.0514812090143988
"1047","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus27_B","orderSI=101","orderAI=67","0:3.5","67;",0,1,NA,3.96869683545233,3.76222484920206,293.683565823472,267.117964293346,4.26067006370642,3.70289034107935,306.768244586862,262.905214216634,13.801211653482,14.1573448789912,1021.28966235767,1005.17148640837,10.6471853149794,8.99329123974035,766.597342678517,638.523678021565,"B","ewan_92","ewan_83","amelia_consonants_42","ewan.wav",266.7625,267.2825,"ASHAH","ewan","C","A","ʃ","ewan.wav",244.4025,244.9725,"ASSAH","ewan","C","A","s","amelia_consonants.wav",112.2325,112.9325,"ASHAH","amelia","C","A","ʃ","B","B",1,-0.20647198625027,0.947974865601762,-0.0534272901569035
"1048","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus119_B","orderSI=73","orderAI=68","0:3.2","68;",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B",1,NA,NA,NA
"1049","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus65_A","orderSI=95","orderAI=69","0:3.5","69;",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","A",1,NA,NA,NA
"1050","X_ADBVFQEMRU","English","0:25.1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,79,"English",0,1,0,0,0,0,0,1,"0.0","1","0",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"English","one_play_two_responses","stimulus66_B","orderSI=94","orderAI=70","0:4.6","70;",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B",1,NA,NA,NA
