AB_Order,speaker_X,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id,distance_OTH,file_OTH,interval_OTH,item_OTH,language_OTH,offset_OTH,onset_OTH,phone_OTH,sex_OTH,speaker_OTH,word_OTH,distance_TGT,file_TGT,interval_TGT,item_TGT,language_TGT,offset_TGT,onset_TGT,phone_TGT,sex_TGT,speaker_TGT,word_TGT
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_0332581,0.257945457386456,stimuli_raw/wav/Fbhavya1.wav,5,Fbhavya1_5,ENG,41.29,40.87,kʰ,False,Fbhavya,AKHA,0.258006944679017,stimuli_raw/wav/Fsakshi2.wav,33,Fsakshi2_33,HIN,146.02,145.65575,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,123.11,123.68,Mnirbhay2_32,ATRHA,32,M,ʈʰ,HIN,t_1376978,0.306469728830598,stimuli_raw/wav/Fbhavya2.wav,9,Fbhavya2_9,ENG,33.89,33.5,g,False,Fbhavya,AGA,0.236601428484622,stimuli_raw/wav/Fsakshi1.wav,33,Fsakshi1_33,HIN,125.34,124.93796,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_1205434,0.33796615527854,stimuli_raw/wav/Fsakshi2.wav,8,Fsakshi2_8,ENG,52.78,52.38,g,False,Fsakshi,AGA,0.240355157522559,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_1207739,0.284605094524043,stimuli_raw/wav/Fsakshi2.wav,17,Fsakshi2_17,ENG,86.43,86.16,t͡ʃʰ,False,Fsakshi,ATXHA,0.265613116476715,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,False,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,ʈʰ,HIN,t_0331449,0.269936892437903,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,False,Fbhavya,ATXHA,0.272825941676989,stimuli_raw/wav/Fsakshi2.wav,33,Fsakshi2_33,HIN,146.02,145.65575,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,ʈʰ,HIN,t_1375839,0.308426700405148,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,False,Fbhavya,ADXA,0.251091319261476,stimuli_raw/wav/Fsakshi1.wav,32,Fsakshi1_32,HIN,122.98,122.57,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_1203246,0.305546119700509,stimuli_raw/wav/Fsakshi2.wav,21,Fsakshi2_21,ENG,99.77,99.39,d͡ʒ,False,Fsakshi,ADXA,0.215122307236832,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,ʈʰ,HIN,t_0326679,0.328012297652833,stimuli_raw/wav/Fbhavya2.wav,23,Fbhavya2_23,ENG,74.29251,73.85,z,False,Fbhavya,AZA,0.255444654635754,stimuli_raw/wav/Fsakshi2.wav,31,Fsakshi2_31,HIN,141.86,141.42,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_0622535,0.362571542792138,stimuli_raw/wav/Fsakshi2.wav,23,Fsakshi2_23,ENG,109.31,108.89,z,False,Fsakshi,AZA,0.221109712145084,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0621502,0.223002800225466,stimuli_raw/wav/Fsakshi1.wav,45,Fsakshi1_45,ENG,165.71,165.30569,tʰ,False,Fsakshi,ATHA,0.257239080367531,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,False,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,212.14,212.59,Mnirbhay1_32,ATRHA,32,M,ʈʰ,HIN,t_0327956,0.22487343814619,stimuli_raw/wav/Fbhavya1.wav,45,Fbhavya1_45,ENG,304.27806,303.84758,tʰ,False,Fbhavya,ATHA,0.266821609150699,stimuli_raw/wav/Fsakshi2.wav,31,Fsakshi2_31,HIN,141.86,141.42,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_0329173,0.293933988025893,stimuli_raw/wav/Fbhavya2.wav,48,Fbhavya2_48,ENG,149.13,148.78,d,False,Fbhavya,ADA,0.249925085303791,stimuli_raw/wav/Fsakshi2.wav,32,Fsakshi2_32,HIN,143.98,143.61,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0623806,0.375019921912555,stimuli_raw/wav/Fsakshi1.wav,48,Fsakshi1_48,ENG,175.18,174.94,d,False,Fsakshi,ADA,0.260985358392986,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,ʈʰ,HIN,t_0329199,0.3131840933096,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA,0.250322768991304,stimuli_raw/wav/Fsakshi2.wav,32,Fsakshi2_32,HIN,143.98,143.61,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_1209120,0.327403332116679,stimuli_raw/wav/Fsakshi1.wav,54,Fsakshi1_54,ENG,195.1,194.7,n,False,Fsakshi,ANA,0.249091156934358,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_1207950,0.369440928111887,stimuli_raw/wav/Fsakshi2.wav,62,Fsakshi2_62,ENG,261.18533,260.76,b,False,Fsakshi,ABA,0.23139629778947,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,False,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_1378441,0.33680558845507,stimuli_raw/wav/Fbhavya1.wav,62,Fbhavya1_62,ENG,412.01642,411.59,b,False,Fbhavya,ABA,0.249477129049139,stimuli_raw/wav/Fsakshi1.wav,33,Fsakshi1_33,HIN,125.34,124.93796,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_1377301,0.359954379878157,stimuli_raw/wav/Fbhavya2.wav,69,Fbhavya2_69,ENG,204.22,203.85,m,False,Fbhavya,AMA,0.249477129049139,stimuli_raw/wav/Fsakshi1.wav,33,Fsakshi1_33,HIN,125.34,124.93796,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0622710,0.357282519033519,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,False,Fsakshi,AMA,0.241124883970225,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,ʈʰ,HIN,t_0332985,0.34044471347929,stimuli_raw/wav/Fbhavya1.wav,74,Fbhavya1_74,ENG,480.82,480.43426,j,False,Fbhavya,AJA,0.272825941676989,stimuli_raw/wav/Fsakshi2.wav,33,Fsakshi2_33,HIN,146.02,145.65575,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_1209136,0.394832081109606,stimuli_raw/wav/Fsakshi1.wav,62,Fsakshi1_62,ENG,255.58,255.19,j,False,Fsakshi,AJA,0.270087351978407,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_0618240,0.356074832344804,stimuli_raw/wav/Fsakshi2.wav,73,Fsakshi2_73,ENG,305.62,305.22,ɾ,False,Fsakshi,ARA,0.198154446318964,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_0329377,0.318122718043974,stimuli_raw/wav/Fbhavya2.wav,74,Fbhavya2_74,ENG,219.03,218.69,ɾ,False,Fbhavya,ARA,0.249925085303791,stimuli_raw/wav/Fsakshi2.wav,32,Fsakshi2_32,HIN,143.98,143.61,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,ʈʰ,HIN,t_1377397,0.351656098798025,stimuli_raw/wav/Fbhavya2.wav,77,Fbhavya2_77,ENG,227.9,227.58,l,False,Fbhavya,ALA,0.249477129049139,stimuli_raw/wav/Fsakshi1.wav,33,Fsakshi1_33,HIN,125.34,124.93796,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0619410,0.333188648367148,stimuli_raw/wav/Fsakshi1.wav,68,Fsakshi1_68,ENG,274.09,273.68725,l,False,Fsakshi,ALA,0.245059990238614,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223000000001,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_1206996,0.35176909898889003,stimuli_raw/wav/Fsakshi1.wav,75,Fsakshi1_75,ENG,292.55,292.28,ʃ,False,Fsakshi,AXA,0.218757716728073,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,False,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,123.11,123.68,Mnirbhay2_32,ATRHA,32,M,ʈʰ,HIN,t_1375034,0.338739161833066,stimuli_raw/wav/Fbhavya2.wav,84,Fbhavya2_84,ENG,245.61008,245.25,ʃ,False,Fbhavya,AXA,0.235950577345154,stimuli_raw/wav/Fsakshi1.wav,32,Fsakshi1_32,HIN,122.98,122.57,ʈʰ,False,Fsakshi,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,212.14,212.59,Mnirbhay1_32,ATRHA,32,M,ʈʰ,HIN,t_0329480,0.317063291249079,stimuli_raw/wav/Fbhavya2.wav,88,Fbhavya2_88,ENG,256.9662,256.55,s,False,Fbhavya,ASA,0.244231693546428,stimuli_raw/wav/Fsakshi2.wav,32,Fsakshi2_32,HIN,143.98,143.61,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0618376,0.295144223373718,stimuli_raw/wav/Fsakshi2.wav,90,Fsakshi2_90,ENG,369.89,369.53,s,False,Fsakshi,ASA,0.237189405378395,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,ʈʰ,HIN,t_0333159,0.317552901356183,stimuli_raw/wav/Fbhavya1.wav,95,Fbhavya1_95,ENG,599.75428,599.37,ɦ,False,Fbhavya,AHHA,0.263243024982482,stimuli_raw/wav/Fsakshi2.wav,33,Fsakshi2_33,HIN,146.02,145.65575,ʈʰ,False,Fsakshi,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0624046,0.345135416086514,stimuli_raw/wav/Fsakshi1.wav,83,Fsakshi1_83,ENG,318.76,318.42,ɦ,False,Fsakshi,AHHA,0.260985358392986,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,False,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0625865,0.369493714090033,stimuli_raw/wav/Fsakshi1.wav,6,Fsakshi1_6,ENG,39.94,39.43,kʰ,False,Fsakshi,AKHA,0.21580667855088,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,134.79134,135.31,Mnirbhay2_35,ADRA,35,M,ɖ,HIN,t_1382978,0.340234592986515,stimuli_raw/wav/Fbhavya1.wav,5,Fbhavya1_5,ENG,41.29,40.87,kʰ,False,Fbhavya,AKHA,0.233824089179679,stimuli_raw/wav/Fsakshi1.wav,35,Fsakshi1_35,HIN,134.23074,133.85,ɖ,False,Fsakshi,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_0626956,0.246280378012698,stimuli_raw/wav/Fsakshi2.wav,7,Fsakshi2_7,ENG,50.78,50.35,g,False,Fsakshi,AGA,0.203898854662362,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,234.99684,235.42,Mnirbhay1_36,ADRA,36,M,ɖ,HIN,t_1384197,0.294365567875065,stimuli_raw/wav/Fbhavya2.wav,7,Fbhavya2_7,ENG,29.4414,29.04,g,False,Fbhavya,AGA,0.250951154277564,stimuli_raw/wav/Fsakshi1.wav,36,Fsakshi1_36,HIN,136.42,136.02507,ɖ,False,Fsakshi,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,234.99684,235.42,Mnirbhay1_36,ADRA,36,M,ɖ,HIN,t_0344721,0.341581408682195,stimuli_raw/wav/Fbhavya1.wav,17,Fbhavya1_17,ENG,135.13849,134.73685,t͡ʃʰ,False,Fbhavya,ATXHA,0.316288790838588,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0625913,0.344141414986891,stimuli_raw/wav/Fsakshi1.wav,16,Fsakshi1_16,ENG,71.61,71.22,t͡ʃʰ,False,Fsakshi,ATXHA,0.21580667855088,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,ɖ,HIN,t_1379456,0.309231764259456,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,False,Fbhavya,ADXA,0.248102644492657,stimuli_raw/wav/Fsakshi1.wav,34,Fsakshi1_34,HIN,131.97,131.60932,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_1210048,0.247792822993365,stimuli_raw/wav/Fsakshi2.wav,21,Fsakshi2_21,ENG,99.77,99.39,d͡ʒ,False,Fsakshi,ADXA,0.204299099616778,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,False,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,234.99684,235.42,Mnirbhay1_36,ADRA,36,M,ɖ,HIN,t_0337557,0.307057815752076,stimuli_raw/wav/Fbhavya1.wav,23,Fbhavya1_23,ENG,172.99696,172.56227,z,False,Fbhavya,AZA,0.238832843710923,stimuli_raw/wav/Fsakshi2.wav,35,Fsakshi2_35,HIN,156.35,155.99412,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,149.09229,149.45944,Mrajesh1_36,ADRA,36,M,ɖ,HIN,t_1214598,0.30659751091435,stimuli_raw/wav/Fsakshi2.wav,22,Fsakshi2_22,ENG,106.81,106.54,z,False,Fsakshi,AZA,0.218990715600682,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,False,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,138.54,139.1,Mnirbhay2_36,ADRA,36,M,ɖ,HIN,t_0344835,0.31897625741776803,stimuli_raw/wav/Fbhavya1.wav,45,Fbhavya1_45,ENG,304.27806,303.84758,tʰ,False,Fbhavya,ATHA,0.320919706142076,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1214662,0.321892665699164,stimuli_raw/wav/Fsakshi2.wav,45,Fsakshi2_45,ENG,195.17,194.84475,tʰ,False,Fsakshi,ATHA,0.219973306910443,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,False,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,ɖ,HIN,t_0344876,0.222439545538465,stimuli_raw/wav/Fbhavya1.wav,48,Fbhavya1_48,ENG,323.44,323.04,d,False,Fbhavya,ADA,0.304545954355807,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0624869,0.225335007506376,stimuli_raw/wav/Fsakshi2.wav,46,Fsakshi2_46,ENG,201.22,200.94355,d,False,Fsakshi,ADA,0.21580667855088,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,147.26092,147.63,Mrajesh1_35,ADRA,35,M,ɖ,HIN,t_0626087,0.270284545368735,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA,0.208764390432811,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,ɖ,HIN,t_0334027,0.322277757886049,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA,0.236791752034185,stimuli_raw/wav/Fsakshi2.wav,34,Fsakshi2_34,HIN,154.25,153.93255,ɖ,False,Fsakshi,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,147.26092,147.63,Mrajesh1_35,ADRA,35,M,ɖ,HIN,t_0624947,0.291468448322725,stimuli_raw/wav/Fsakshi2.wav,62,Fsakshi2_62,ENG,261.18533,260.76,b,False,Fsakshi,ABA,0.208764390432811,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,134.79134,135.31,Mnirbhay2_35,ADRA,35,M,ɖ,HIN,t_0336518,0.331020894672397,stimuli_raw/wav/Fbhavya2.wav,63,Fbhavya2_63,ENG,188.62993,188.27312,b,False,Fbhavya,ABA,0.248271584088037,stimuli_raw/wav/Fsakshi2.wav,35,Fsakshi2_35,HIN,156.35,155.99412,ɖ,False,Fsakshi,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,138.54,139.1,Mnirbhay2_36,ADRA,36,M,ɖ,HIN,t_1379703,0.336623064933093,stimuli_raw/wav/Fbhavya2.wav,68,Fbhavya2_68,ENG,202.29306,201.88,m,False,Fbhavya,AMA,0.270245738413015,stimuli_raw/wav/Fsakshi1.wav,34,Fsakshi1_34,HIN,131.97,131.60932,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,100.21526,100.55,Mrajesh2_36,ADRA,36,M,ɖ,HIN,t_1210248,0.339101794348401,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,False,Fsakshi,AMA,0.207384780812561,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,False,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,ɖ,HIN,t_0630665,0.322390925659082,stimuli_raw/wav/Fsakshi1.wav,61,Fsakshi1_61,ENG,253.67,253.28,j,False,Fsakshi,AJA,0.221085576731796,stimuli_raw/wav/Fbhavya2.wav,36,Fbhavya2_36,HIN,110.64522,110.28947,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,233.08,233.54,Mnirbhay1_35,ADRA,35,M,ɖ,HIN,t_0345044,0.336061768655735,stimuli_raw/wav/Fbhavya1.wav,74,Fbhavya1_74,ENG,480.82,480.43426,j,False,Fbhavya,AJA,0.304545954355807,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,234.99684,235.42,Mnirbhay1_36,ADRA,36,M,ɖ,HIN,t_0341445,0.334398031644039,stimuli_raw/wav/Fbhavya2.wav,74,Fbhavya2_74,ENG,219.03,218.69,ɾ,False,Fbhavya,ARA,0.301183704734705,stimuli_raw/wav/Fsakshi2.wav,37,Fsakshi2_37,HIN,165.41,165.06857,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_1211434,0.279677247826538,stimuli_raw/wav/Fsakshi1.wav,64,Fsakshi1_64,ENG,261.03,260.65,ɾ,False,Fsakshi,ARA,0.210797552414446,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,False,Fbhavya,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,145.4397,145.82,Mrajesh1_34,ADRA,34,M,ɖ,HIN,t_0628474,0.27743872949051,stimuli_raw/wav/Fsakshi1.wav,68,Fsakshi1_68,ENG,274.09,273.68725,l,False,Fsakshi,ALA,0.204486619017432,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,False,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,231.25,231.66,Mnirbhay1_34,ADRA,34,M,ɖ,HIN,t_0335467,0.304823895280372,stimuli_raw/wav/Fbhavya1.wav,80,Fbhavya1_80,ENG,517.24344,516.90448,l,False,Fbhavya,ALA,0.236791752034185,stimuli_raw/wav/Fsakshi2.wav,34,Fsakshi2_34,HIN,154.25,153.93255,ɖ,False,Fsakshi,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,134.79134,135.31,Mnirbhay2_35,ADRA,35,M,ɖ,HIN,t_0336698,0.359742077745052,stimuli_raw/wav/Fbhavya2.wav,84,Fbhavya2_84,ENG,245.61008,245.25,ʃ,False,Fbhavya,AXA,0.248271584088037,stimuli_raw/wav/Fsakshi2.wav,35,Fsakshi2_35,HIN,156.35,155.99412,ɖ,False,Fsakshi,ADRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,96.7017,97.08,Mrajesh2_34,ADRA,34,M,ɖ,HIN,t_0626248,0.320841598109668,stimuli_raw/wav/Fsakshi1.wav,74,Fsakshi1_74,ENG,290.35,289.96,ʃ,False,Fsakshi,AXA,0.188034207811326,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,138.54,139.1,Mnirbhay2_36,ADRA,36,M,ɖ,HIN,t_1382283,0.347413162468272,stimuli_raw/wav/Fbhavya2.wav,88,Fbhavya2_88,ENG,256.9662,256.55,s,False,Fbhavya,ASA,0.248538514791033,stimuli_raw/wav/Fsakshi1.wav,35,Fsakshi1_35,HIN,134.23074,133.85,ɖ,False,Fsakshi,ADRA
