m_pos_vars_CORRECT,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars_CORRECT,m_stanfile_CORRECT,csv_filename.x,seed.x,m_pos_vars_INCORRECT,m_neg_vars_INCORRECT,m_stanfile_INCORRECT,csv_filename.y,seed.y,elpd_diff,se_diff,elpd_over_se
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,3349.014109087875,-2.297714964052293,1.562650136870789,-1.4703962901468612
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Econ+Glob,Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,7664.141872376436,-1.6890465369045078,1.3687705170384727,-1.2339881052953985
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Econ+Loc,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,8737.318467308301,-0.793535117265602,0.8256003806965471,-0.9611612782883021
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Glob+Loc,Econ,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,5553.664729801239,-3.0483855929318455,2.107992813731099,-1.4461081523026036
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Glob,Econ+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,9070.498747209553,-3.064771822344049,2.769323696462445,-1.1066860209440348
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,Loc,Econ+Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,1358.7099749089684,-1.1663673317897416,1.2244045142796218,-0.9525996663577916
Econ,1,-1,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,6446.351090732031,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hindi/dinst2/econ_1_loc_-1_glob_0.csv,5988.526054948801,-0.3767920095320605,1.4021379047270226,-0.26872678376483716
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,7044.612750435248,-3.758774889732905,2.534174987485669,-1.483234152453792
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Econ+Glob,Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,408.38478118320927,-0.9987126487279951,1.419627365680227,-0.7035033790359861
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Econ+Loc,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,96.6013066333253,-4.197431894668249,2.652353497260994,-1.5825310988911587
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Glob+Loc,Econ,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,1080.03282916639,2.303798470383917,2.9463229108107076,0.7819232786504063
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Glob,Econ+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,2343.5264079002663,2.4921728465493587,2.334473692856671,1.0675523370322124
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,Loc,Econ+Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,8267.183162643574,4.045869087293044,2.9301212674294868,1.3807855436790066
Econ,1,0,-1,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,3981.3413710154127,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hindi/dinst2/econ_1_loc_0_glob_-1.csv,8757.368184085237,4.243774597107413,2.254540087423824,1.882323858768291
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,Econ+Glob,Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,6717.605059706606,-3.0313098212756753,1.852919575229395,-1.6359640546732275
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,Econ+Loc,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,346.1291479484644,-1.1403445356928508,1.0291888368832003,-1.1080032107093922
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,Glob+Loc,Econ,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,4201.924100911012,-2.992621720803937,2.332095223236235,-1.2832330734124542
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,Glob,Econ+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8582.45971608092,-2.4872185648522773,2.611112315951413,-0.9525513512604331
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,Loc,Econ+Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8200.526560016908,1.0764549347645804,1.7110170198488157,0.6291316347394926
Econ,1,0,0,dinst2,hindi,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,8687.039760063868,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hindi/dinst2/econ_1_loc_0_glob_0.csv,588.5227520389017,1.8035647479801344,1.4052651695777643,1.2834337511702834
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,7162.025950959651,-1.4962660252074453,1.1737402315216348,-1.2747846457198528
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Econ+Glob,Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,7448.310123770963,-0.533623308950169,1.5739011987895901,-0.33904498539079353
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Glob+Loc,Econ,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,9183.755300354678,-1.9440796503674136,1.892581016405291,-1.027210794949184
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Econ,Glob+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,194.78832779428922,1.3378315930267295,1.037072743171048,1.2900074771380587
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Glob,Econ+Loc,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,5012.544472717913,-0.8227746138165131,2.700943933803658,-0.3046248400490951
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,Loc,Econ+Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2987.5174699181225,0.30234347644946347,1.1118192030025036,0.27193582880469697
Econ+Loc,1,1,-1,dinst2,hindi,Glob,stan_models/master_model.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,2866.0081239913125,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hindi/dinst2/econ_1_loc_1_glob_-1.csv,9616.250087464228,1.5070033151389737,1.7481810455133426,0.8620407588828716
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,1773.2646221553441,-12.852915358316846,4.598720308321152,-2.794889555483543
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,9097.408167787362,-7.825321092816495,3.628634446653715,-2.1565470999794196
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,2262.009851131588,-12.547697541343926,4.682602087441405,-2.6796420680280444
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,4685.706596334232,-6.320492954291183,2.9690936630187603,-2.128761727194878
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,9302.70129057276,-7.017720882228469,3.6554851201801393,-1.9197782651301398
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,148.5198646923527,-3.6813863531336786,2.2724179812916447,-1.6200304624597164
NA,-1,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,602.6430702120997,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_-1_glob_-1.csv,1100.968699224526,-2.601877394700111,1.8219477081200133,-1.4280746824423804
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,1553.5731091010384,-13.800028450101104,4.822030706791341,-2.861870711579079
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,294.42198828514665,-6.5331321433839005,3.4788583828389603,-1.877952886961862
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,4703.19056879892,-13.480027488339498,4.956574296256193,-2.7196258307922982
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7589.4261983009055,-6.533748109763472,3.1577096824657325,-2.069141487592844
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,2844.261646640487,-6.158833093904427,3.5735134328982805,-1.7234671730083118
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,3848.343498675851,-2.600791239650018,2.011269646236513,-1.2931091783325113
NA,-1,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,7469.634819370462,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_0_glob_-1.csv,4885.4039846812375,-3.4651681931668072,2.257994259910459,-1.5346222329653836
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,953.2783171089832,-11.771582919315703,4.580206513101355,-2.570098724946993
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4067.3576959636994,-5.2915479803822265,4.837248291958125,-1.0939169670449562
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,499.64708708785474,-11.375559416312049,4.722454992265156,-2.4088232571710946
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,3432.0807182160206,-3.654358805257532,2.411057401672118,-1.5156664468971826
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4809.8169755130075,-4.763217835145435,4.928594758126991,-0.9664454208354504
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,5128.7548414207995,-0.636873091336918,3.0909182086260176,-0.20604656880261557
Loc,-1,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,4841.105993767036,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_-1_loc_1_glob_-1.csv,9444.284632756142,2.717146281571601,1.9592172088643645,1.3868530090885434
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,8565.662841947982,-6.631446070423321,3.37358998216927,-1.965694143471223
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,5077.828494364163,-21.7568925816957,43.29586937891645,-0.5025165886215125
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,5719.18873775634,-27.34545056908823,43.288800934405366,-0.6316980368785042
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,6818.764146194328,-25.05875491849951,43.324313298548034,-0.5783993561725842
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2351.910971976118,-21.410419605780667,43.27013942753313,-0.4948081954216456
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,4042.067438938422,-20.620073129474537,43.30331832236904,-0.4761776678629938
NA,0,-1,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,2853.215832125861,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_-1.csv,7484.8208109086845,-23.879761208176394,43.326745112515695,-0.5511552078551661
Glob,0,-1,1,dinst1,hk,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,3737.650510766078,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,5702.830004747957,0.1916257265078709,1.686489422364616,0.11362403105926018
Glob,0,-1,1,dinst1,hk,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,3737.650510766078,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,4702.567485507112,6.6087206541063495,4.092688982358962,1.6147624905269948
Glob,0,-1,1,dinst1,hk,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,3737.650510766078,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,6070.070229654666,-0.6304096831923189,0.9502521483211593,-0.6634130575827518
Glob,0,-1,1,dinst1,hk,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,3737.650510766078,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,8647.230872424087,7.290986626306356,3.975113452607864,1.8341581223356334
Glob,0,-1,1,dinst1,hk,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,3737.650510766078,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_-1_glob_1.csv,2730.3871296374127,8.34389446221388,4.13435656076195,2.0181845323655696
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,2401.1293371440843,-9.7180768900076,3.9191927024635564,-2.4796119067834903
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,2429.9551278071012,-7.2744710370371735,3.3020353969329306,-2.203026364827587
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,7042.001680857968,-8.965746367447375,3.9006537958043577,-2.298524000538361
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,2910.9934250919614,-5.513099465914117,2.7373057790111326,-2.0140605073013638
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,4302.697451211046,-6.375409630304052,3.2264038031762925,-1.976011069670716
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,1811.212017060956,-4.0433069612034345,2.3243788713530797,-1.7395214743325056
NA,0,0,-1,dinst1,hk,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,5014.7719246544875,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_0_glob_-1.csv,144.3111150257755,-1.1087377151613822,1.3644771036122194,-0.8125733383331893
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,1138.2571980820503,-7.975002477662034,3.6458953905300504,-2.187392018535838
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,9078.359154825332,-6.701540833434054,3.5975622560576874,-1.8628005178089109
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,5655.015300343046,-8.144128741342685,3.9784483566121156,-2.0470615705761963
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,88.67044452601112,-1.6053168688737411,1.5533905059748103,-1.0334277586345522
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,7598.167721246602,-6.808280457343063,3.87892285229089,-1.7551987282557309
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,2423.904310852522,-1.0543539468243335,1.8935672591842538,-0.556808289597565
Loc,0,1,-1,dinst1,hk,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,519.5485661060084,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_0_loc_1_glob_-1.csv,6969.838241283549,0.7155217305550394,1.1490006825236665,0.6227339473667384
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,2652.0004350245,-26.243411389619062,42.970284842251225,-0.6107339405815343
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,2333.4856289804447,-0.2523399397494881,1.408080598175775,-0.17920844877516573
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,5079.442943567643,-3.095545046044913,2.1696364802993013,-1.4267574656644244
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,6228.793997464934,-0.0040233417835811025,3.3817424841696075,-0.0011897244696823924
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,745.2999243843369,2.303908017518957,2.773734678454672,0.8306158607796369
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,3147.2556445845403,1.8640913784423834,3.3411861716322417,0.5579130532351433
Econ,1,-1,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,4380.147685200209,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_1_loc_-1_glob_-1.csv,3237.2924292623065,-17.70354650310728,42.89083776647918,-0.41275823520852917
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,5006.285346721299,-4.035723323982991,3.8366085130815755,-1.0518986522139278
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,4331.265589311952,1.6740802543281053,2.306592558524061,0.7257806534324871
