#file onset offset #item word
raw_data/wav/Mnirbhay2.wav 34.74 35.22 Mnirbhay2_9 AGA
raw_data/wav/Mnirbhay2.wav 40.11 40.64 Mnirbhay2_10 AGHA
raw_data/wav/Mnirbhay2.wav 43.01 43.54 Mnirbhay2_11 AGHA
raw_data/wav/Mnirbhay2.wav 46.33 46.81 Mnirbhay2_12 AGHA
raw_data/wav/Mnirbhay2.wav 51.15 51.58 Mnirbhay2_13 ATXA
raw_data/wav/Mnirbhay2.wav 54.08 54.55 Mnirbhay2_14 ATXA
raw_data/wav/Mnirbhay2.wav 57.08 57.58 Mnirbhay2_15 ATXA
raw_data/wav/Mnirbhay2.wav 61.44 61.96 Mnirbhay2_16 ATXHA
raw_data/wav/Mnirbhay2.wav 64.26 64.81 Mnirbhay2_17 ATXHA
raw_data/wav/Mnirbhay2.wav 67.22 67.7 Mnirbhay2_18 ATXHA
raw_data/wav/Mnirbhay2.wav 70.85 71.29 Mnirbhay2_19 ADXA
raw_data/wav/Mnirbhay2.wav 73.9 74.32 Mnirbhay2_20 ADXA
raw_data/wav/Mnirbhay2.wav 77.2 77.64 Mnirbhay2_21 ADXA
raw_data/wav/Mnirbhay2.wav 81.6 82.09 Mnirbhay2_22 AZA
raw_data/wav/Mnirbhay2.wav 84.55 85.06 Mnirbhay2_23 AZA
raw_data/wav/Mnirbhay2.wav 87.85 88.36 Mnirbhay2_24 AZA
raw_data/wav/Mnirbhay2.wav 97.37 97.87 Mnirbhay2_25 ADXHA
raw_data/wav/Mnirbhay2.wav 100.57 101.06 Mnirbhay2_26 ADXHA
raw_data/wav/Mnirbhay2.wav 103.9 104.36 Mnirbhay2_27 ADXHA
raw_data/wav/Mnirbhay2.wav 109.27 109.73 Mnirbhay2_28 ATRA
raw_data/wav/Mnirbhay2.wav 112.33 112.82 Mnirbhay2_29 ATRA
raw_data/wav/Mnirbhay2.wav 115.37 115.82 Mnirbhay2_30 ATRA
raw_data/wav/Mnirbhay2.wav 120.04 120.54 Mnirbhay2_31 ATRHA
raw_data/wav/Mnirbhay2.wav 123.11 123.68 Mnirbhay2_32 ATRHA
raw_data/wav/Mnirbhay2.wav 126.29 126.8 Mnirbhay2_33 ATRHA
raw_data/wav/Mnirbhay2.wav 131.55 132.05 Mnirbhay2_34 ADRA
raw_data/wav/Mnirbhay2.wav 134.79134 135.31 Mnirbhay2_35 ADRA
raw_data/wav/Mnirbhay2.wav 138.54 139.1 Mnirbhay2_36 ADRA
raw_data/wav/Mnirbhay2.wav 142.83 143.39 Mnirbhay2_37 ADRHA
raw_data/wav/Mnirbhay2.wav 146.42 146.86 Mnirbhay2_38 ADRHA
raw_data/wav/Mnirbhay2.wav 150.2854 150.65392 Mnirbhay2_39 ADRHA
raw_data/wav/Mnirbhay2.wav 155.17 155.62 Mnirbhay2_40 ATA
raw_data/wav/Mnirbhay2.wav 158.66 159.14 Mnirbhay2_41 ATA
raw_data/wav/Mnirbhay2.wav 162.15 162.57 Mnirbhay2_42 ATA
raw_data/wav/Mnirbhay2.wav 165.68 166.15 Mnirbhay2_43 ATHA
raw_data/wav/Mnirbhay2.wav 168.86 169.33 Mnirbhay2_44 ATHA
raw_data/wav/Mnirbhay2.wav 171.88 172.35 Mnirbhay2_45 ATHA
raw_data/wav/Mnirbhay2.wav 175.82 176.28 Mnirbhay2_46 ADA
raw_data/wav/Mnirbhay2.wav 179.68637 180.10131 Mnirbhay2_47 ADA
raw_data/wav/Mnirbhay2.wav 183.3034 183.68 Mnirbhay2_48 ADA
raw_data/wav/Mnirbhay2.wav 192.53074 192.9594 Mnirbhay2_49 ADHA
raw_data/wav/Mnirbhay2.wav 195.88 196.32 Mnirbhay2_50 ADHA
raw_data/wav/Mnirbhay2.wav 199.37 199.8 Mnirbhay2_51 ADHA
raw_data/wav/Mnirbhay2.wav 204.85 205.31 Mnirbhay2_52 ANA
raw_data/wav/Mnirbhay2.wav 208.33 208.79 Mnirbhay2_53 ANA
raw_data/wav/Mnirbhay2.wav 211.92 212.32936 Mnirbhay2_54 ANA
raw_data/wav/Mnirbhay2.wav 217.76 218.22 Mnirbhay2_55 APA
raw_data/wav/Mnirbhay2.wav 221.16006 221.6 Mnirbhay2_56 APA
raw_data/wav/Mnirbhay2.wav 224.77 225.19 Mnirbhay2_57 APA
raw_data/wav/Mnirbhay2.wav 229.5 229.93 Mnirbhay2_58 APHA
raw_data/wav/Mnirbhay2.wav 232.94 233.4 Mnirbhay2_59 APHA
raw_data/wav/Mnirbhay2.wav 236.62 237.03 Mnirbhay2_60 APHA
raw_data/wav/Mnirbhay2.wav 241.61 242.01 Mnirbhay2_61 ABA
raw_data/wav/Mnirbhay2.wav 245.0 245.42 Mnirbhay2_62 ABA
raw_data/wav/Mnirbhay2.wav 248.3 248.7 Mnirbhay2_63 ABA
raw_data/wav/Mnirbhay2.wav 252.56 253.04 Mnirbhay2_64 ABHA
raw_data/wav/Mnirbhay2.wav 255.96 256.42 Mnirbhay2_65 ABHA
raw_data/wav/Mnirbhay2.wav 259.73 260.19 Mnirbhay2_66 ABHA
raw_data/wav/Mnirbhay2.wav 265.02 265.44 Mnirbhay2_67 AMA
raw_data/wav/Mnirbhay2.wav 268.38 268.81 Mnirbhay2_68 AMA
raw_data/wav/Mnirbhay2.wav 271.73 272.16582 Mnirbhay2_69 AMA
raw_data/wav/Mnirbhay2.wav 277.02 277.43 Mnirbhay2_70 AJA
raw_data/wav/Mnirbhay2.wav 280.58 281.01 Mnirbhay2_71 AJA
raw_data/wav/Mnirbhay2.wav 284.2 284.61 Mnirbhay2_72 AJA
raw_data/wav/Mnirbhay2.wav 288.87 289.3 Mnirbhay2_73 ARA
raw_data/wav/Mnirbhay2.wav 292.25 292.64 Mnirbhay2_74 ARA
raw_data/wav/Mnirbhay2.wav 295.55 295.94 Mnirbhay2_75 ARA
raw_data/wav/Mnirbhay2.wav 300.06 300.47 Mnirbhay2_76 ALA
raw_data/wav/Mnirbhay2.wav 303.83 304.23 Mnirbhay2_77 ALA
raw_data/wav/Mnirbhay2.wav 307.78 308.15 Mnirbhay2_78 ALA
raw_data/wav/Mnirbhay2.wav 313.2 313.6 Mnirbhay2_79 AVLA
raw_data/wav/Mnirbhay2.wav 316.82 317.23 Mnirbhay2_80 AVLA
raw_data/wav/Mnirbhay2.wav 320.29 320.64 Mnirbhay2_81 AVLA
raw_data/wav/Mnirbhay2.wav 326.92 327.34 Mnirbhay2_82 AXA
raw_data/wav/Mnirbhay2.wav 330.72 331.11 Mnirbhay2_83 AXA
raw_data/wav/Mnirbhay2.wav 334.95 335.34 Mnirbhay2_84 AXA
raw_data/wav/Mnirbhay2.wav 339.32 339.74 Mnirbhay2_85 AXRA
raw_data/wav/Mnirbhay2.wav 342.92 343.39 Mnirbhay2_86 AXRA
raw_data/wav/Mnirbhay2.wav 346.5 346.94 Mnirbhay2_87 AXRA
raw_data/wav/Mnirbhay2.wav 351.0 351.46 Mnirbhay2_88 ASA
raw_data/wav/Mnirbhay2.wav 354.65 355.08 Mnirbhay2_89 ASA
raw_data/wav/Mnirbhay2.wav 358.36 358.93 Mnirbhay2_90 ASA
raw_data/wav/Mnirbhay2.wav 363.37 363.74 Mnirbhay2_91 AHHA
raw_data/wav/Mnirbhay2.wav 367.06 367.46 Mnirbhay2_92 AHHA
raw_data/wav/Mnirbhay2.wav 370.91 371.32 Mnirbhay2_93 AHHA
raw_data/wav/Mnirbhay2.wav 377.08 377.54 Mnirbhay2_94 ARRA
raw_data/wav/Mnirbhay2.wav 380.64 381.08 Mnirbhay2_95 ARRA
raw_data/wav/Mnirbhay2.wav 384.3 384.78 Mnirbhay2_96 ARRA
raw_data/wav/Mnirbhay2.wav 389.84 390.35 Mnirbhay2_97 ARHA
raw_data/wav/Mnirbhay2.wav 393.43 393.89 Mnirbhay2_98 ARHA
raw_data/wav/Mnirbhay2.wav 396.95 397.41 Mnirbhay2_99 ARHA
raw_data/wav/Mnirbhay2.wav 402.06592 402.5 Mnirbhay2_100 ARTHA
raw_data/wav/Mnirbhay2.wav 405.45 405.97 Mnirbhay2_101 ARTHA
raw_data/wav/Mnirbhay2.wav 409.16561 409.58684 Mnirbhay2_102 ARTHA
raw_data/wav/Mnirbhay2.wav 417.44 417.87 Mnirbhay2_103 ARTA
raw_data/wav/Mnirbhay2.wav 420.83 421.3 Mnirbhay2_104 ARTA
raw_data/wav/Mnirbhay2.wav 424.6 425.01 Mnirbhay2_105 ARTA
raw_data/wav/Mnirbhay2.wav 429.85 430.27 Mnirbhay2_106 ANRA
raw_data/wav/Mnirbhay2.wav 433.42 433.81 Mnirbhay2_107 ANRA
raw_data/wav/Mnirbhay2.wav 436.76 437.17 Mnirbhay2_108 ANRA
raw_data/wav/Fbhavya2.wav 12.09581 12.44246 Fbhavya2_1 AKA
raw_data/wav/Fbhavya2.wav 14.06 14.43 Fbhavya2_2 AKA
raw_data/wav/Fbhavya2.wav 16.19 16.57 Fbhavya2_3 AKA
raw_data/wav/Fbhavya2.wav 20.36 20.78212 Fbhavya2_4 AKHA
raw_data/wav/Fbhavya2.wav 22.68 23.06 Fbhavya2_5 AKHA
raw_data/wav/Fbhavya2.wav 25.03 25.48153 Fbhavya2_6 AKHA
raw_data/wav/Fbhavya2.wav 29.04 29.4414 Fbhavya2_7 AGA
raw_data/wav/Fbhavya2.wav 31.39 31.77 Fbhavya2_8 AGA
raw_data/wav/Fbhavya2.wav 33.5 33.89 Fbhavya2_9 AGA
raw_data/wav/Fbhavya2.wav 37.60526 38.00178 Fbhavya2_10 AGHA
raw_data/wav/Fbhavya2.wav 39.61802 39.98945 Fbhavya2_11 AGHA
raw_data/wav/Fbhavya2.wav 41.59 41.97 Fbhavya2_12 AGHA
raw_data/wav/Fbhavya2.wav 45.72 46.16903 Fbhavya2_13 ATXA
raw_data/wav/Fbhavya2.wav 48.03 48.45378 Fbhavya2_14 ATXA
raw_data/wav/Fbhavya2.wav 50.44 50.83154 Fbhavya2_15 ATXA
raw_data/wav/Fbhavya2.wav 54.46 54.86326 Fbhavya2_16 ATXHA
raw_data/wav/Fbhavya2.wav 56.58 56.98087 Fbhavya2_17 ATXHA
raw_data/wav/Fbhavya2.wav 58.67 59.07796 Fbhavya2_18 ATXHA
raw_data/wav/Fbhavya2.wav 62.92 63.34642 Fbhavya2_19 ADXA
raw_data/wav/Fbhavya2.wav 65.26 65.65195 Fbhavya2_20 ADXA
raw_data/wav/Fbhavya2.wav 67.45 67.833 Fbhavya2_21 ADXA
raw_data/wav/Fbhavya2.wav 71.49 71.9246 Fbhavya2_22 AZA
raw_data/wav/Fbhavya2.wav 73.85 74.29251 Fbhavya2_23 AZA
raw_data/wav/Fbhavya2.wav 76.34 76.75982 Fbhavya2_24 AZA
raw_data/wav/Fbhavya2.wav 81.75 82.15961 Fbhavya2_25 ADXHA
raw_data/wav/Fbhavya2.wav 83.87 84.27825 Fbhavya2_26 ADXHA
raw_data/wav/Fbhavya2.wav 85.85 86.24671 Fbhavya2_27 ADXHA
raw_data/wav/Fbhavya2.wav 89.41015 89.79214 Fbhavya2_28 ATRA
raw_data/wav/Fbhavya2.wav 91.59704 91.9456 Fbhavya2_29 ATRA
raw_data/wav/Fbhavya2.wav 93.54041 93.89375 Fbhavya2_30 ATRA
raw_data/wav/Fbhavya2.wav 97.68 98.07542 Fbhavya2_31 ATRHA
raw_data/wav/Fbhavya2.wav 99.89 100.32351 Fbhavya2_32 ATRHA
raw_data/wav/Fbhavya2.wav 102.11446 102.51782 Fbhavya2_33 ATRHA
raw_data/wav/Fbhavya2.wav 106.32 106.73194 Fbhavya2_34 ADRA
raw_data/wav/Fbhavya2.wav 108.32 108.66723 Fbhavya2_35 ADRA
raw_data/wav/Fbhavya2.wav 110.28947 110.64522 Fbhavya2_36 ADRA
raw_data/wav/Fbhavya2.wav 114.55256 114.96725 Fbhavya2_37 ADRHA
raw_data/wav/Fbhavya2.wav 116.65 117.0209 Fbhavya2_38 ADRHA
raw_data/wav/Fbhavya2.wav 118.76 119.14443 Fbhavya2_39 ADRHA
raw_data/wav/Fbhavya2.wav 129.45941 129.81862 Fbhavya2_40 ATA
raw_data/wav/Fbhavya2.wav 131.63411 131.97 Fbhavya2_41 ATA
raw_data/wav/Fbhavya2.wav 133.54 133.9 Fbhavya2_42 ATA
raw_data/wav/Fbhavya2.wav 137.21 137.60395 Fbhavya2_43 ATHA
raw_data/wav/Fbhavya2.wav 139.31 139.7 Fbhavya2_44 ATHA
raw_data/wav/Fbhavya2.wav 141.25 141.64 Fbhavya2_45 ATHA
raw_data/wav/Fbhavya2.wav 145.14 145.50789 Fbhavya2_46 ADA
raw_data/wav/Fbhavya2.wav 146.99549 147.34769 Fbhavya2_47 ADA
raw_data/wav/Fbhavya2.wav 148.78 149.13 Fbhavya2_48 ADA
raw_data/wav/Fbhavya2.wav 153.42712 153.79581 Fbhavya2_49 ADHA
raw_data/wav/Fbhavya2.wav 155.32071 155.68289 Fbhavya2_50 ADHA
raw_data/wav/Fbhavya2.wav 157.20509 157.52 Fbhavya2_51 ADHA
raw_data/wav/Fbhavya2.wav 161.16 161.54 Fbhavya2_52 ANA
raw_data/wav/Fbhavya2.wav 163.06 163.43 Fbhavya2_53 ANA
raw_data/wav/Fbhavya2.wav 165.04 165.39 Fbhavya2_54 ANA
raw_data/wav/Fbhavya2.wav 168.64 169.05561 Fbhavya2_55 ABA
raw_data/wav/Fbhavya2.wav 170.50369 170.87754 Fbhavya2_56 ABA
raw_data/wav/Fbhavya2.wav 172.36821 172.7 Fbhavya2_57 ABA
raw_data/wav/Fbhavya2.wav 176.68 177.10213 Fbhavya2_58 APHA
raw_data/wav/Fbhavya2.wav 178.71091 179.10183 Fbhavya2_59 APHA
raw_data/wav/Fbhavya2.wav 180.57 180.99127 Fbhavya2_60 APHA
raw_data/wav/Fbhavya2.wav 184.3815 184.7621 Fbhavya2_61 ABA
raw_data/wav/Fbhavya2.wav 186.28449 186.66033 Fbhavya2_62 ABA
raw_data/wav/Fbhavya2.wav 188.27312 188.62993 Fbhavya2_63 ABA
raw_data/wav/Fbhavya2.wav 192.06 192.4733 Fbhavya2_64 ABHA
raw_data/wav/Fbhavya2.wav 194.15 194.56529 Fbhavya2_65 ABHA
raw_data/wav/Fbhavya2.wav 196.17 196.56 Fbhavya2_66 ABHA
raw_data/wav/Fbhavya2.wav 199.7 200.08042 Fbhavya2_67 AMA
raw_data/wav/Fbhavya2.wav 201.88 202.29306 Fbhavya2_68 AMA
raw_data/wav/Fbhavya2.wav 203.85 204.22 Fbhavya2_69 AMA
raw_data/wav/Fbhavya2.wav 208.24 208.62927 Fbhavya2_70 AJA
raw_data/wav/Fbhavya2.wav 210.45721 210.78 Fbhavya2_71 AJA
raw_data/wav/Fbhavya2.wav 212.43 212.78783 Fbhavya2_72 AJA
raw_data/wav/Fbhavya2.wav 216.72 217.0911 Fbhavya2_73 ARA
raw_data/wav/Fbhavya2.wav 218.69 219.03 Fbhavya2_74 ARA
raw_data/wav/Fbhavya2.wav 220.6 220.94 Fbhavya2_75 ARA
raw_data/wav/Fbhavya2.wav 225.52 225.88691 Fbhavya2_76 ALA
raw_data/wav/Fbhavya2.wav 227.58 227.9 Fbhavya2_77 ALA
raw_data/wav/Fbhavya2.wav 229.7 230.05 Fbhavya2_78 ALA
raw_data/wav/Fbhavya2.wav 233.93 234.29348 Fbhavya2_79 AVA
raw_data/wav/Fbhavya2.wav 235.90993 236.24 Fbhavya2_80 AVA
raw_data/wav/Fbhavya2.wav 237.79 238.14033 Fbhavya2_81 AVA
raw_data/wav/Fbhavya2.wav 241.57 241.95726 Fbhavya2_82 AXA
raw_data/wav/Fbhavya2.wav 243.45 243.82822 Fbhavya2_83 AXA
raw_data/wav/Fbhavya2.wav 245.25 245.61008 Fbhavya2_84 AXA
raw_data/wav/Fbhavya2.wav 248.68 249.05589 Fbhavya2_85 AXRA
raw_data/wav/Fbhavya2.wav 250.54 250.91916 Fbhavya2_86 AXRA
raw_data/wav/Fbhavya2.wav 252.4 252.78702 Fbhavya2_87 AXRA
raw_data/wav/Fbhavya2.wav 256.55 256.9662 Fbhavya2_88 ASA
raw_data/wav/Fbhavya2.wav 258.55 258.94566 Fbhavya2_89 ASA
raw_data/wav/Fbhavya2.wav 260.44 260.83946 Fbhavya2_90 ASA
raw_data/wav/Fbhavya2.wav 264.58 265.00495 Fbhavya2_91 AHHA
raw_data/wav/Fbhavya2.wav 266.47 266.83819 Fbhavya2_92 AHHA
raw_data/wav/Fbhavya2.wav 268.29 268.63314 Fbhavya2_93 AHHA
raw_data/wav/Fbhavya2.wav 272.27 272.63788 Fbhavya2_94 ARRA
raw_data/wav/Fbhavya2.wav 274.12 274.52841 Fbhavya2_95 ARRA
raw_data/wav/Fbhavya2.wav 276.05 276.43267 Fbhavya2_96 ARRA
raw_data/wav/Fbhavya2.wav 279.87 280.27596 Fbhavya2_97 ARHA
raw_data/wav/Fbhavya2.wav 281.78106 282.18449 Fbhavya2_98 ARHA
raw_data/wav/Fbhavya2.wav 283.81891 284.18613 Fbhavya2_99 ARHA
raw_data/wav/Fbhavya2.wav 287.44 287.78389 Fbhavya2_100 ARTHA
raw_data/wav/Fbhavya2.wav 289.45027 289.79762 Fbhavya2_101 ARTHA
raw_data/wav/Fbhavya2.wav 291.18 291.49 Fbhavya2_102 ARTHA
raw_data/wav/Fbhavya2.wav 295.981 296.32972 Fbhavya2_103 ARTA
raw_data/wav/Fbhavya2.wav 298.08 298.38 Fbhavya2_104 ARTA
raw_data/wav/Fbhavya2.wav 299.97 300.28 Fbhavya2_105 ARTA
raw_data/wav/Fbhavya2.wav 304.18 304.53 Fbhavya2_106 ANRA
raw_data/wav/Fbhavya2.wav 306.41 306.76688 Fbhavya2_107 ANRA
raw_data/wav/Fbhavya2.wav 308.63 308.97085 Fbhavya2_108 ANRA
raw_data/wav/Mrajesh2.wav 12.2023 12.53644 Mrajesh2_1 AKA
raw_data/wav/Mrajesh2.wav 13.82167 14.17 Mrajesh2_2 AKA
raw_data/wav/Mrajesh2.wav 15.45071 15.78 Mrajesh2_3 AKA
raw_data/wav/Mrajesh2.wav 19.21365 19.62 Mrajesh2_4 AKHA
raw_data/wav/Mrajesh2.wav 20.9532 21.35 Mrajesh2_5 AKHA
raw_data/wav/Mrajesh2.wav 22.59172 22.99 Mrajesh2_6 AKHA
raw_data/wav/Mrajesh2.wav 26.89984 27.3 Mrajesh2_7 AGA
raw_data/wav/Mrajesh2.wav 28.58212 28.97 Mrajesh2_8 AGA
raw_data/wav/Mrajesh2.wav 30.30151 30.62 Mrajesh2_9 AGA
raw_data/wav/Mrajesh2.wav 34.12889 34.52 Mrajesh2_10 AGHA
raw_data/wav/Mrajesh2.wav 35.80924 36.21 Mrajesh2_11 AGHA
raw_data/wav/Mrajesh2.wav 37.54 37.94673 Mrajesh2_12 AGHA
raw_data/wav/Mrajesh2.wav 41.1 41.51335 Mrajesh2_13 ATXA
raw_data/wav/Mrajesh2.wav 42.79 43.16025 Mrajesh2_14 ATXA
raw_data/wav/Mrajesh2.wav 44.49205 44.86596 Mrajesh2_15 ATXA
raw_data/wav/Mrajesh2.wav 48.77009 49.17363 Mrajesh2_16 ATXHA
raw_data/wav/Mrajesh2.wav 50.49512 50.86762 Mrajesh2_17 ATXHA
raw_data/wav/Mrajesh2.wav 52.23788 52.59264 Mrajesh2_18 ATXHA
raw_data/wav/Mrajesh2.wav 56.54188 56.92073 Mrajesh2_19 ADXA
raw_data/wav/Mrajesh2.wav 58.29303 58.66768 Mrajesh2_20 ADXA
raw_data/wav/Mrajesh2.wav 59.98104 60.35148 Mrajesh2_21 ADXA
raw_data/wav/Mrajesh2.wav 64.18 64.56329 Mrajesh2_22 AZA
raw_data/wav/Mrajesh2.wav 65.89 66.28603 Mrajesh2_23 AZA
raw_data/wav/Mrajesh2.wav 67.66686 68.05261 Mrajesh2_24 AZA
raw_data/wav/Mrajesh2.wav 74.65066 74.9988 Mrajesh2_25 ADXHA
raw_data/wav/Mrajesh2.wav 76.40547 76.80066 Mrajesh2_26 ADXHA
raw_data/wav/Mrajesh2.wav 78.20262 78.55 Mrajesh2_27 ADXHA
raw_data/wav/Mrajesh2.wav 81.94627 82.35 Mrajesh2_28 ATRA
raw_data/wav/Mrajesh2.wav 83.63506 84.02 Mrajesh2_29 ATRA
raw_data/wav/Mrajesh2.wav 85.42235 85.8 Mrajesh2_30 ATRA
raw_data/wav/Mrajesh2.wav 89.14985 89.57 Mrajesh2_31 ATRHA
raw_data/wav/Mrajesh2.wav 90.98209 91.36 Mrajesh2_32 ATRHA
raw_data/wav/Mrajesh2.wav 92.80223 93.2 Mrajesh2_33 ATRHA
raw_data/wav/Mrajesh2.wav 96.7017 97.08 Mrajesh2_34 ADRA
raw_data/wav/Mrajesh2.wav 98.4695 98.85 Mrajesh2_35 ADRA
raw_data/wav/Mrajesh2.wav 100.21526 100.55 Mrajesh2_36 ADRA
raw_data/wav/Mrajesh2.wav 103.75913 104.12 Mrajesh2_37 ADRHA
raw_data/wav/Mrajesh2.wav 105.49903 105.91 Mrajesh2_38 ADRHA
raw_data/wav/Mrajesh2.wav 107.24923 107.66 Mrajesh2_39 ADRHA
raw_data/wav/Mrajesh2.wav 111.13 111.63 Mrajesh2_40 ATA
raw_data/wav/Mrajesh2.wav 112.97 113.45 Mrajesh2_41 ATA
raw_data/wav/Mrajesh2.wav 114.78 115.2 Mrajesh2_42 ATA
raw_data/wav/Mrajesh2.wav 119.15133 119.59 Mrajesh2_43 ATHA
raw_data/wav/Mrajesh2.wav 120.94246 121.36 Mrajesh2_44 ATHA
raw_data/wav/Mrajesh2.wav 122.7473 123.14 Mrajesh2_45 ATHA
raw_data/wav/Mrajesh2.wav 126.92789 127.29 Mrajesh2_46 ADA
raw_data/wav/Mrajesh2.wav 128.7406 129.07 Mrajesh2_47 ADA
raw_data/wav/Mrajesh2.wav 130.48874 130.82 Mrajesh2_48 ADA
raw_data/wav/Mrajesh2.wav 137.93788 138.28 Mrajesh2_49 ADHA
raw_data/wav/Mrajesh2.wav 139.80311 140.11 Mrajesh2_50 ADHA
raw_data/wav/Mrajesh2.wav 141.48882 141.88 Mrajesh2_51 ADHA
raw_data/wav/Mrajesh2.wav 145.54474 145.88 Mrajesh2_52 ANA
raw_data/wav/Mrajesh2.wav 147.2 147.64 Mrajesh2_53 ANA
raw_data/wav/Mrajesh2.wav 149.07837 149.41 Mrajesh2_54 ANA
raw_data/wav/Mrajesh2.wav 153.07 153.55 Mrajesh2_55 APA
raw_data/wav/Mrajesh2.wav 154.85 155.33 Mrajesh2_56 APA
raw_data/wav/Mrajesh2.wav 156.69 157.05 Mrajesh2_57 APA
raw_data/wav/Mrajesh2.wav 161.48 161.87 Mrajesh2_58 APHA
raw_data/wav/Mrajesh2.wav 163.26 163.69 Mrajesh2_59 APHA
raw_data/wav/Mrajesh2.wav 165.04566 165.43 Mrajesh2_60 APHA
raw_data/wav/Mrajesh2.wav 168.97163 169.35 Mrajesh2_61 ABA
raw_data/wav/Mrajesh2.wav 170.72062 171.12 Mrajesh2_62 ABA
raw_data/wav/Mrajesh2.wav 172.52456 172.87 Mrajesh2_63 ABA
raw_data/wav/Mrajesh2.wav 176.5892 176.98 Mrajesh2_64 ABHA
raw_data/wav/Mrajesh2.wav 178.37131 178.72 Mrajesh2_65 ABHA
raw_data/wav/Mrajesh2.wav 180.16218 180.53 Mrajesh2_66 ABHA
raw_data/wav/Mrajesh2.wav 183.93 184.38 Mrajesh2_67 AMA
raw_data/wav/Mrajesh2.wav 185.70588 186.08 Mrajesh2_68 AMA
raw_data/wav/Mrajesh2.wav 187.55426 187.88 Mrajesh2_69 AMA
raw_data/wav/Mrajesh2.wav 191.09 191.54 Mrajesh2_70 AJA
raw_data/wav/Mrajesh2.wav 192.95967 193.32 Mrajesh2_71 AJA
raw_data/wav/Mrajesh2.wav 194.70339 195.05 Mrajesh2_72 AJA
raw_data/wav/Mrajesh2.wav 198.38288 198.75 Mrajesh2_73 ARA
raw_data/wav/Mrajesh2.wav 200.12353 200.53 Mrajesh2_74 ARA
raw_data/wav/Mrajesh2.wav 201.97492 202.32 Mrajesh2_75 ARA
raw_data/wav/Mrajesh2.wav 205.54043 205.92 Mrajesh2_76 ALA
raw_data/wav/Mrajesh2.wav 207.35909 207.72 Mrajesh2_77 ALA
raw_data/wav/Mrajesh2.wav 209.22802 209.53 Mrajesh2_78 ALA
raw_data/wav/Mrajesh2.wav 213.13955 213.5 Mrajesh2_79 AVLA
raw_data/wav/Mrajesh2.wav 214.93804 215.29 Mrajesh2_80 AVLA
raw_data/wav/Mrajesh2.wav 216.75 217.07603 Mrajesh2_81 AVLA
raw_data/wav/Mrajesh2.wav 223.32119 223.75349 Mrajesh2_82 AXA
raw_data/wav/Mrajesh2.wav 225.14 225.51 Mrajesh2_83 AXA
raw_data/wav/Mrajesh2.wav 226.96 227.29 Mrajesh2_84 AXA
raw_data/wav/Mrajesh2.wav 231.2 231.55 Mrajesh2_85 AXRA
raw_data/wav/Mrajesh2.wav 232.95103 233.34217 Mrajesh2_86 AXRA
raw_data/wav/Mrajesh2.wav 234.66015 235.03 Mrajesh2_87 AXRA
raw_data/wav/Mrajesh2.wav 238.46441 238.87 Mrajesh2_88 ASA
raw_data/wav/Mrajesh2.wav 240.12 240.59 Mrajesh2_89 ASA
raw_data/wav/Mrajesh2.wav 241.92585 242.28 Mrajesh2_90 ASA
raw_data/wav/Mrajesh2.wav 245.02169 245.38223 Mrajesh2_91 AHHA
raw_data/wav/Mrajesh2.wav 246.80321 247.21041 Mrajesh2_92 AHHA
raw_data/wav/Mrajesh2.wav 248.4702 248.84 Mrajesh2_93 AHHA
raw_data/wav/Mrajesh2.wav 252.21382 252.62 Mrajesh2_94 ARRA
raw_data/wav/Mrajesh2.wav 253.98066 254.41 Mrajesh2_95 ARRA
raw_data/wav/Mrajesh2.wav 255.8061 256.21 Mrajesh2_96 ARRA
raw_data/wav/Mrajesh2.wav 260.36671 260.86112 Mrajesh2_97 ARHA
raw_data/wav/Mrajesh2.wav 262.13946 262.59 Mrajesh2_98 ARHA
raw_data/wav/Mrajesh2.wav 263.99239 264.42 Mrajesh2_99 ARHA
raw_data/wav/Mrajesh2.wav 269.92046 270.37 Mrajesh2_100 ARTHA
raw_data/wav/Mrajesh2.wav 271.72983 272.17 Mrajesh2_101 ARTHA
raw_data/wav/Mrajesh2.wav 273.52161 273.93 Mrajesh2_102 ARTHA
raw_data/wav/Mrajesh2.wav 277.64776 278.03 Mrajesh2_103 ARTA
raw_data/wav/Mrajesh2.wav 279.4325 279.82 Mrajesh2_104 ARTA
raw_data/wav/Mrajesh2.wav 281.28485 281.60484 Mrajesh2_105 ARTA
raw_data/wav/Mrajesh2.wav 284.16595 284.58224 Mrajesh2_106 ANRA
raw_data/wav/Mrajesh2.wav 285.91694 286.28 Mrajesh2_107 ANRA
raw_data/wav/Mrajesh2.wav 287.62501 288.00268 Mrajesh2_108 ANRA
raw_data/wav/FNiralee1.wav 39.86051 40.34 FNiralee1_1 AKA
raw_data/wav/FNiralee1.wav 41.96 42.43 FNiralee1_2 AKA
raw_data/wav/FNiralee1.wav 44.03693 44.56612 FNiralee1_3 AKA
raw_data/wav/FNiralee1.wav 63.85806 64.39471 FNiralee1_4 AKHA
raw_data/wav/FNiralee1.wav 65.94037 66.46534 FNiralee1_5 AKHA
raw_data/wav/FNiralee1.wav 68.05502 68.55116 FNiralee1_6 AKHA
raw_data/wav/FNiralee1.wav 86.82 87.28907 FNiralee1_7 AGA
raw_data/wav/FNiralee1.wav 88.84195 89.3136 FNiralee1_8 AGA
raw_data/wav/FNiralee1.wav 90.87186 91.33874 FNiralee1_9 AGA
