file_TGT,onset_TGT,offset_TGT,file_OTH,onset_OTH,offset_OTH,file_X,onset_X,offset_X
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,152.852500,153.442500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,152.852500,153.442500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,150.292500,150.882500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,150.292500,150.882500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,150.292500,150.882500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,150.292500,150.882500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,152.852500,153.442500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,158.382500,158.942500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,259.642500,260.182500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,261.892500,262.472500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,264.312500,264.832500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,266.762500,267.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,241.752500,242.282500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,238.912500,239.482500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,246.862500,247.372500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,244.402500,244.972500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,279.772500,280.322500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,282.162500,282.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,134.482500,135.192500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,177.032500,177.562500,../wav/amelia_consonants.wav,129.982500,130.692500
../wav/ewan.wav,287.212500,287.772500,../wav/ewan.wav,174.522500,175.042500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,172.142500,172.712500,../wav/amelia_consonants.wav,132.222500,132.882500
../wav/ewan.wav,284.752500,285.302500,../wav/ewan.wav,179.382500,179.952500,../wav/amelia_consonants.wav,136.752500,137.434950
../wav/ewan.wav,14.708260,15.522500,../wav/ewan.wav,37.722500,38.432500,../wav/amelia_vowels.wav,12.565900,13.309680
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,40.240680,40.922500,../wav/amelia_vowels.wav,19.202230,19.972500
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,40.240680,40.922500,../wav/amelia_vowels.wav,16.944430,17.732500
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,40.240680,40.922500,../wav/amelia_vowels.wav,14.802500,15.572500
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,40.240680,40.922500,../wav/amelia_vowels.wav,12.565900,13.309680
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,37.722500,38.432500,../wav/amelia_vowels.wav,19.202230,19.972500
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,37.722500,38.432500,../wav/amelia_vowels.wav,16.944430,17.732500
../wav/ewan.wav,22.396500,23.015870,../wav/ewan.wav,37.722500,38.432500,../wav/amelia_vowels.wav,14.802500,15.572500
